ID	Name	Compartment	Charge	boundary Condition	KEGG	InChI
E_00352	1.8.4.13	C_00003	UNDEF	UNDEF		
M_00859	C02989_L-Methionine S-oxide_C5H11NO3S	C_00003	UNDEF	UNDEF	C02989	
E_00353	2.7.7.13	C_00003	UNDEF	UNDEF		
M_00860	C00636_D-Mannose 1-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C00636	
M_00861	C03912_(S)-1-Pyrroline-5-carboxylate_C5H7NO2	C_00001	UNDEF	UNDEF	C03912	
E_00354	2.7.7.15	C_00003	UNDEF	UNDEF		
M_00862	C00307_CDP-choline_C14H26N4O11P2	C_00003	UNDEF	UNDEF	C00307	
E_00355	5.1.3.7	C_00003	UNDEF	UNDEF		
M_00863	C00203_UDP-N-acetyl-D-galactosamine_C17H27N3O17P2	C_00003	UNDEF	UNDEF	C00203	
M_00864	C00499_Allantoate_C4H8N4O4	C_00001	UNDEF	UNDEF	C00499	
E_00356	3.A.1.203.#	C_00002	UNDEF	UNDEF		
M_00865	C05272_trans-Hexadec-2-enoyl-CoA_C37H64N7O17P3S	C_00003	UNDEF	UNDEF	C05272	
M_00866	C05272_trans-Hexadec-2-enoyl-CoA_C37H64N7O17P3S	C_00002	UNDEF	UNDEF	C05272	
M_00867	C00154_Palmitoyl-CoA_C37H66N7O17P3S	C_00003	UNDEF	UNDEF	C00154	
M_00868	C02686_Galactosylceramide_C25H46NO8R	C_00003	UNDEF	UNDEF	C02686	
M_00869	C02686_Galactosylceramide_C25H46NO8R	C_00001	UNDEF	UNDEF	C02686	
E_00357	2.3.1.22	C_00005	UNDEF	UNDEF		
M_00870	C00605_2,3-Dehydroacyl-CoA_C24H37N7O17P3SR	C_00005	UNDEF	UNDEF	C00605	
M_00871	C02112_2-Acylglycerol_C4H7O4R	C_00005	UNDEF	UNDEF	C02112	
M_00872	C00641_1,2-Diacyl-sn-glycerol_C5H6O5R2	C_00005	UNDEF	UNDEF	C00641	
M_00873	C00010_CoA_C21H36N7O16P3S	C_00005	UNDEF	UNDEF	C00010	
M_00874	C05572_4-Oxoglutaramate_C5H7NO4	C_00001	UNDEF	UNDEF	C05572	
M_00875	C01172_beta-D-Glucose 6-phosphate_C6H13O9P	C_00001	UNDEF	UNDEF	C01172	
E_00358	2.3.1.22	C_00003	UNDEF	UNDEF		
M_00876	C01885_1-Acylglycerol_C4H7O4R	C_00003	UNDEF	UNDEF	C01885	
E_00359	2.3.1.23	C_00003	UNDEF	UNDEF		
M_00877	C04438_1-Acyl-sn-glycero-3-phosphoethanolamine_C6H13NO7PR	C_00003	UNDEF	UNDEF	C04438	
M_00878	C00254_Prephenate_C10H10O6	C_00001	UNDEF	UNDEF	C00254	
E_00360	1.3.3.4	C_00002	UNDEF	UNDEF		
M_00879	C00027_Hydrogen peroxide_H2O2	C_00002	UNDEF	UNDEF	C00027	
M_00880	C02191_Protoporphyrin_C34H34N4O4	C_00002	UNDEF	UNDEF	C02191	
M_00881	C01079_Protoporphyrinogen IX_C34H40N4O4	C_00002	UNDEF	UNDEF	C01079	
E_00361	2.4.1.15	C_00003	UNDEF	UNDEF		
M_00882	C00668_alpha-D-Glucose 6-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C00668	
E_00362	1.14.13.8	C_00003	UNDEF	UNDEF		
E_00363	2.3.1.20	C_00003	UNDEF	UNDEF		
M_00883	C00092_D-Glucose 6-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C00092	
E_00364	1.3.3.3	C_00003	UNDEF	UNDEF		
M_00884	C01079_Protoporphyrinogen IX_C34H40N4O4	C_00003	UNDEF	UNDEF	C01079	
M_00885	C03263_Coproporphyrinogen III_C36H44N4O8	C_00003	UNDEF	UNDEF	C03263	
E_00365	4.2.3.5	C_00003	UNDEF	UNDEF		
M_00886	C01269_5-O-(1-Carboxyvinyl)-3-phosphoshikimate_C10H13O10P	C_00003	UNDEF	UNDEF	C01269	
M_00887	C00448_trans,trans-Farnesyl diphosphate_C15H28O7P2	C_00003	UNDEF	UNDEF	C00448	
M_00888	C00448_trans,trans-Farnesyl diphosphate_C15H28O7P2	C_00001	UNDEF	UNDEF	C00448	
E_00366	4.2.3.4	C_00003	UNDEF	UNDEF		
E_00367	1.3.3.6	C_00003	UNDEF	UNDEF		
E_00368	1.3.8.7	C_00003	UNDEF	UNDEF		
E_00369	1.3.8.8	C_00003	UNDEF	UNDEF		
M_00889	C05274_Decanoyl-CoA_C31H54N7O17P3S	C_00003	UNDEF	UNDEF	C05274	
M_00890	C05275_trans-Dec-2-enoyl-CoA_C31H52N7O17P3S	C_00003	UNDEF	UNDEF	C05275	
M_00891	C01352_FADH2_C27H35N9O15P2	C_00003	UNDEF	UNDEF	C01352	
E_00370	4.99.1.1	C_00002	UNDEF	UNDEF		
M_00892	C14818_Fe2+_Fe	C_00002	UNDEF	UNDEF	C14818	
E_00371	1.3.8.1	C_00003	UNDEF	UNDEF		
M_00893	C00136_Butanoyl-CoA_C25H42N7O17P3S	C_00003	UNDEF	UNDEF	C00136	
M_00894	C01944_Octanoyl-CoA_C29H50N7O17P3S	C_00003	UNDEF	UNDEF	C01944	
M_00895	C05276_trans-Oct-2-enoyl-CoA_C29H48N7O17P3S	C_00003	UNDEF	UNDEF	C05276	
M_00896	C05270_Hexanoyl-CoA_C27H46N7O17P3S	C_00003	UNDEF	UNDEF	C05270	
M_00897	C05271_trans-Hex-2-enoyl-CoA_C27H44N7O17P3S	C_00003	UNDEF	UNDEF	C05271	
E_00372	4.2.1.2	C_00002	UNDEF	UNDEF		
M_00898	C00149_(S)-Malate_C4H6O5	C_00002	UNDEF	UNDEF	C00149	
E_00373	1.1.1.302	C_00003	UNDEF	UNDEF		
M_00899	C01304_2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one_C9H16N5O8P	C_00003	UNDEF	UNDEF	C01304	
M_00900	C18910_2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one_C9H18N5O8P	C_00003	UNDEF	UNDEF	C18910	
E_00374	2.5.1.19	C_00003	UNDEF	UNDEF		
M_00901	C03175_Shikimate 3-phosphate_C7H11O8P	C_00003	UNDEF	UNDEF	C03175	
E_00375	3.2.1.106	C_00003	UNDEF	UNDEF		
M_00902	G00009	C_00003	UNDEF	UNDEF	G00009	
M_00903	G00171	C_00003	UNDEF	UNDEF	G00171	
E_00376	2.7.7.23	C_00003	UNDEF	UNDEF		
M_00904	C04501_N-Acetyl-alpha-D-glucosamine 1-phosphate_C8H16NO9P	C_00003	UNDEF	UNDEF	C04501	
M_00905	C00015_UDP_C9H14N2O12P2	C_00001	UNDEF	UNDEF	C00015	
M_00906	C00187_Cholesterol_C27H46O	C_00001	UNDEF	UNDEF	C00187	
E_00377	2.3.1.42	C_00003	UNDEF	UNDEF		
E_00378	6.1.1.12	C_00003	UNDEF	UNDEF		
E_00379	6.1.1.23	C_00003	UNDEF	UNDEF		
M_00907	C02984_L-Aspartyl-tRNA(Asp)_C14H22NO13PR2(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C02984	
M_00908	C01638_tRNA(Asp)	C_00003	UNDEF	UNDEF	C01638	
M_00909	C16220_3-Hydroxyoctadecanoyl-[acp]_C18H35O2SR	C_00002	UNDEF	UNDEF	C16220	
E_00380	6.1.1.11	C_00003	UNDEF	UNDEF		
M_00910	C02553_L-Seryl-tRNA(Ser)_C13H22NO12PR2(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C02553	
M_00911	C01650_tRNA(Ser)	C_00003	UNDEF	UNDEF	C01650	
E_00381	6.1.1.10	C_00003	UNDEF	UNDEF		
M_00912	C02430_L-Methionyl-tRNA_C20H30N6O11PSR(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C02430	
M_00913	C01647_tRNA(Met)	C_00003	UNDEF	UNDEF	C01647	
M_00914	C05336_Selenomethionyl-tRNA(Met)_C20H30N6O11PSeR(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C05336	
E_00382	6.1.1.15	C_00003	UNDEF	UNDEF		
M_00915	C01649_tRNA(Pro)	C_00003	UNDEF	UNDEF	C01649	
M_00916	C02702_L-Prolyl-tRNA(Pro)_C15H24NO11PR2(C5H8O6PR)n	C_00003	UNDEF	UNDEF	C02702	
E_00383	3.1.6.1	C_00003	UNDEF	UNDEF		
E_00384	3.1.6.8	C_00003	UNDEF	UNDEF		
M_00917	C00468_Estrone_C18H22O2	C_00003	UNDEF	UNDEF	C00468	
E_00385	2.4.2.22	C_00003	UNDEF	UNDEF		
M_00918	C14787_(1S,2R)-Naphthalene 1,2-oxide_C10H8O	C_00003	UNDEF	UNDEF	C14787	
M_00919	C00036_Oxaloacetate_C4H4O5	C_00001	UNDEF	UNDEF	C00036	
M_00920	C01762_Xanthosine_C10H12N4O6	C_00001	UNDEF	UNDEF	C01762	
M_00921	C16633_5-Fluorouridine_C9H11FN2O6	C_00001	UNDEF	UNDEF	C16633	
M_00922	C03078_4-Guanidinobutanamide_C5H12N4O	C_00001	UNDEF	UNDEF	C03078	
M_00923	C00224_Adenylyl sulfate_C10H14N5O10PS	C_00001	UNDEF	UNDEF	C00224	
E_00386	2.3.1.31	C_00003	UNDEF	UNDEF		
M_00924	C01077_O-Acetyl-L-homoserine_C6H11NO4	C_00003	UNDEF	UNDEF	C01077	
M_00925	C00882_Dephospho-CoA_C21H35N7O13P2S	C_00001	UNDEF	UNDEF	C00882	
M_00926	C00882_Dephospho-CoA_C21H35N7O13P2S	C_00003	UNDEF	UNDEF	C00882	
M_00927	C02934_3-Dehydrosphinganine_C18H37NO2	C_00001	UNDEF	UNDEF	C02934	
M_00928	C00836_Sphinganine_C18H39NO2	C_00001	UNDEF	UNDEF	C00836	
M_00929	C00195_N-Acylsphingosine_C19H36NO3R	C_00001	UNDEF	UNDEF	C00195	
M_00930	C01120_Sphinganine 1-phosphate_C18H40NO5P	C_00001	UNDEF	UNDEF	C01120	
E_00387	2.A.1.14.#	C_00004	UNDEF	UNDEF		
M_00931	C00669_gamma-L-Glutamyl-L-cysteine_C8H14N2O5S	C_00001	UNDEF	UNDEF	C00669	
M_00932	C00054_Adenosine 3',5'-bisphosphate_C10H15N5O10P2	C_00001	UNDEF	UNDEF	C00054	
M_00933	C00054_Adenosine 3',5'-bisphosphate_C10H15N5O10P2	C_00003	UNDEF	UNDEF	C00054	
M_00934	C17559_3-Polyprenyl-4-hydroxy-5-methoxybenzoate_C13H16O4(C5H8)n	C_00002	UNDEF	UNDEF	C17559	
M_00935	C00097_L-Cysteine_C3H7NO2S	C_00001	UNDEF	UNDEF	C00097	
M_00936	C00864_Pantothenate_C9H17NO5	C_00001	UNDEF	UNDEF	C00864	
E_00388	1.3.8.9	C_00003	UNDEF	UNDEF		
M_00937	C05273_trans-Tetradec-2-enoyl-CoA_C35H60N7O17P3S	C_00003	UNDEF	UNDEF	C05273	
M_00938	C02593_Tetradecanoyl-CoA_C35H62N7O17P3S	C_00003	UNDEF	UNDEF	C02593	
E_00389	2.A.1.12.#	C_00004	UNDEF	UNDEF		
M_00939	C06001_(S)-3-Hydroxyisobutyrate_C4H8O3	C_00003	UNDEF	UNDEF	C06001	
M_00940	C06001_(S)-3-Hydroxyisobutyrate_C4H8O3	C_00001	UNDEF	UNDEF	C06001	
E_00390	4.2.1.1	C_00003	UNDEF	UNDEF		
M_00941	C01832_Lauroyl-CoA_C33H58N7O17P3S	C_00003	UNDEF	UNDEF	C01832	
M_00942	C03221_2-trans-Dodecenoyl-CoA_C33H56N7O17P3S	C_00003	UNDEF	UNDEF	C03221	
M_00943	C05512_Deoxyinosine_C10H12N4O4	C_00001	UNDEF	UNDEF	C05512	
M_00944	C00112_CDP_C9H15N3O11P2	C_00001	UNDEF	UNDEF	C00112	
M_00945	C00112_CDP_C9H15N3O11P2	C_00003	UNDEF	UNDEF	C00112	
M_00946	C00063_CTP_C9H16N3O14P3	C_00001	UNDEF	UNDEF	C00063	
E_00391	4.1.1.1	C_00003	UNDEF	UNDEF		
M_00947	C05125_2-(alpha-Hydroxyethyl)thiamine diphosphate_C14H23N4O8P2S	C_00003	UNDEF	UNDEF	C05125	
E_00392	1.1.1.38	C_00003	UNDEF	UNDEF		
E_00393	1.1.1.40	C_00003	UNDEF	UNDEF		
E_00394	4.1.1.3	C_00003	UNDEF	UNDEF		
E_00395	2.3.1.85	C_00003	UNDEF	UNDEF		
E_00396	2.2.1.6	C_00003	UNDEF	UNDEF		
M_00948	C01530_Octadecanoic acid_C18H36O2	C_00003	UNDEF	UNDEF	C01530	
M_00949	C00105_UMP_C9H13N2O9P	C_00001	UNDEF	UNDEF	C00105	
E_00397	2.A.57.5.#	C_00004	UNDEF	UNDEF		
E_00398	3.2.1.28	C_00003	UNDEF	UNDEF		
E_00399	2.3.1.39	C_00002	UNDEF	UNDEF		
M_00950	C08362_(9Z)-Hexadecenoic acid_C16H30O2	C_00003	UNDEF	UNDEF	C08362	
M_00951	C00642_4-Hydroxyphenylacetate_C8H8O3	C_00001	UNDEF	UNDEF	C00642	
M_00952	C11355_4-Amino-4-deoxychorismate_C10H11NO5	C_00001	UNDEF	UNDEF	C11355	
M_00953	C00475_Cytidine_C9H13N3O5	C_00001	UNDEF	UNDEF	C00475	
E_00400	2.4.2.23	C_00003	UNDEF	UNDEF		
M_00954	C00055_CMP_C9H14N3O8P	C_00001	UNDEF	UNDEF	C00055	
M_00955	C00438_N-Carbamoyl-L-aspartate_C5H8N2O5	C_00001	UNDEF	UNDEF	C00438	
E_00401	2.3.1.37	C_00002	UNDEF	UNDEF		
M_00956	C00430_5-Aminolevulinate_C5H9NO3	C_00002	UNDEF	UNDEF	C00430	
M_00957	C00091_Succinyl-CoA_C25H40N7O19P3S	C_00002	UNDEF	UNDEF	C00091	
E_00402	2.3.1.39	C_00003	UNDEF	UNDEF		
E_00403	2.3.1.86	C_00003	UNDEF	UNDEF		
M_00958	C01209_Malonyl-[acyl-carrier protein]_C3H3O3SR	C_00003	UNDEF	UNDEF	C01209	
M_00959	C00083_Malonyl-CoA_C24H38N7O19P3S	C_00003	UNDEF	UNDEF	C00083	
M_00960	C01037_7,8-Diaminononanoate_C9H20N2O2	C_00003	UNDEF	UNDEF	C01037	
M_00961	C01037_7,8-Diaminononanoate_C9H20N2O2	C_00001	UNDEF	UNDEF	C01037	
M_00962	C00319_Sphingosine_C18H37NO2	C_00001	UNDEF	UNDEF	C00319	
E_00404	2.5.1.15	C_00003	UNDEF	UNDEF		
E_00405	2.5.1.16	C_00003	UNDEF	UNDEF		
E_00406	1.5.1.3	C_00003	UNDEF	UNDEF		
M_00963	C00504_Folate_C19H19N7O6	C_00003	UNDEF	UNDEF	C00504	
E_00407	4.2.1.11	C_00003	UNDEF	UNDEF		
M_00964	C00631_2-Phospho-D-glycerate_C3H7O7P	C_00003	UNDEF	UNDEF	C00631	
E_00408	3.1.3.67	C_00003	UNDEF	UNDEF		
M_00965	C05981_Phosphatidylinositol-3,4,5-trisphosphate_C11H20O22P4R2	C_00003	UNDEF	UNDEF	C05981	
E_00409	2.A.94.1.#	C_00004	UNDEF	UNDEF		
E_00410	3.1.3.68	C_00003	UNDEF	UNDEF		
M_00966	C01094_D-Fructose 1-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C01094	
M_00967	C00149_(S)-Malate_C4H6O5	C_00003	UNDEF	UNDEF	C00149	
M_00968	C00149_(S)-Malate_C4H6O5	C_00001	UNDEF	UNDEF	C00149	
M_00969	C00370_Sterol_C17H28O	C_00001	UNDEF	UNDEF	C00370	
E_00411	2.5.1.10	C_00003	UNDEF	UNDEF		
M_00970	C00441_L-Aspartate 4-semialdehyde_C4H7NO3	C_00001	UNDEF	UNDEF	C00441	
E_00412	2.A.17.2.#	C_00004	UNDEF	UNDEF		
E_00413	2.A.67.1.#	C_00004	UNDEF	UNDEF		
E_00414	2.A.67.2.#	C_00004	UNDEF	UNDEF		
M_00971	C00051_Glutathione_C10H17N3O6S	C_00001	UNDEF	UNDEF	C00051	
M_00972	C05103_4alpha-Methylzymosterol_C28H46O	C_00003	UNDEF	UNDEF	C05103	
M_00973	C05441_Vitamin D2_C28H44O	C_00003	UNDEF	UNDEF	C05441	
E_00415	4.1.99.12	C_00003	UNDEF	UNDEF		
M_00974	C15556_L-3,4-Dihydroxybutan-2-one 4-phosphate_C4H9O6P	C_00003	UNDEF	UNDEF	C15556	
M_00975	C00320_Thiosulfate_HS2O3	C_00001	UNDEF	UNDEF	C00320	
M_00976	C04425_S-Adenosyl-4-methylthio-2-oxobutanoate_C15H20N5O6S	C_00003	UNDEF	UNDEF	C04425	
M_00977	C04425_S-Adenosyl-4-methylthio-2-oxobutanoate_C15H20N5O6S	C_00001	UNDEF	UNDEF	C04425	
E_00416	4.2.1.10	C_00003	UNDEF	UNDEF		
M_00978	C00958_Plasmenylcholine_C11H21NO7PR2	C_00003	UNDEF	UNDEF	C00958	
M_00979	C04756_O-1-Alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine_C8H14NO7PR2	C_00003	UNDEF	UNDEF	C04756	
E_00417	3.1.3.77	C_00003	UNDEF	UNDEF		
E_00418	3.1.3.87	C_00003	UNDEF	UNDEF		
M_00980	C15606_1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one_C6H10O3S	C_00003	UNDEF	UNDEF	C15606	
M_00981	C15651_2-Hydroxy-3-keto-5-methylthiopentenyl-1-phosphate_C6H11O6PS	C_00003	UNDEF	UNDEF	C15651	
M_00982	C00052_UDP-alpha-D-galactose_C15H24N2O17P2	C_00001	UNDEF	UNDEF	C00052	
E_00419	1.1.2.3	C_00002	UNDEF	UNDEF		
E_00420	1.1.2.4	C_00002	UNDEF	UNDEF		
M_00983	C00334_4-Aminobutanoate_C4H9NO2	C_00003	UNDEF	UNDEF	C00334	
M_00984	C00334_4-Aminobutanoate_C4H9NO2	C_00001	UNDEF	UNDEF	C00334	
M_00985	C00141_3-Methyl-2-oxobutanoic acid_C5H8O3	C_00001	UNDEF	UNDEF	C00141	
E_00421	6.4.1.2	C_00003	UNDEF	UNDEF		
M_00986	C06250_Holo-[carboxylase]_C17H27N5O4SR2	C_00003	UNDEF	UNDEF	C06250	
M_00987	C04419_Carboxybiotin-carboxyl-carrier protein_C18H26N5O6SR2	C_00003	UNDEF	UNDEF	C04419	
E_00422	1.1.1.286	C_00003	UNDEF	UNDEF		
E_00423	1.1.1.87	C_00003	UNDEF	UNDEF		
E_00424	1.14.13.148	C_00003	UNDEF	UNDEF		
M_00988	C00565_Trimethylamine_C3H9N	C_00003	UNDEF	UNDEF	C00565	
M_00989	C01104_Trimethylamine N-oxide_C3H9NO	C_00003	UNDEF	UNDEF	C01104	
E_00425	2.7.1.11	C_00003	UNDEF	UNDEF		
E_00426	2.7.1.144	C_00003	UNDEF	UNDEF		
E_00427	2.7.1.56	C_00003	UNDEF	UNDEF		
M_00990	C01097_D-Tagatose 6-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C01097	
M_00991	C03785_D-Tagatose 1,6-bisphosphate_C6H14O12P2	C_00003	UNDEF	UNDEF	C03785	
E_00428	4.3.2.1	C_00003	UNDEF	UNDEF		
M_00992	C03406_N-(L-Arginino)succinate_C10H18N4O6	C_00003	UNDEF	UNDEF	C03406	
M_00993	C01035_4-Guanidinobutanoate_C5H11N3O2	C_00001	UNDEF	UNDEF	C01035	
E_00429	4.3.2.2	C_00003	UNDEF	UNDEF		
E_00430	2.7.1.12	C_00003	UNDEF	UNDEF		
M_00994	C00257_D-Gluconic acid_C6H12O7	C_00003	UNDEF	UNDEF	C00257	
M_00995	C03794_N6-(1,2-Dicarboxyethyl)-AMP_C14H18N5O11P	C_00003	UNDEF	UNDEF	C03794	
E_00431	6.4.1.1	C_00003	UNDEF	UNDEF		
E_00432	2.7.1.17	C_00003	UNDEF	UNDEF		
M_00996	C00310_D-Xylulose_C5H10O5	C_00003	UNDEF	UNDEF	C00310	
E_00433	5.3.2.5	C_00003	UNDEF	UNDEF		
E_00434	2.7.1.15	C_00003	UNDEF	UNDEF		
M_00997	C00673_2-Deoxy-D-ribose 5-phosphate_C5H11O7P	C_00003	UNDEF	UNDEF	C00673	
M_00998	C01801_Deoxyribose_C5H10O4	C_00003	UNDEF	UNDEF	C01801	
E_00435	3.2.1.113	C_00003	UNDEF	UNDEF		
M_00999	G00012	C_00003	UNDEF	UNDEF	G00012	
M_01000	C00159_D-Mannose_C6H12O6	C_00003	UNDEF	UNDEF	C00159	
M_01001	G00011	C_00003	UNDEF	UNDEF	G00011	
M_01002	C00588_Choline phosphate_C5H15NO4P	C_00001	UNDEF	UNDEF	C00588	
M_01003	C00307_CDP-choline_C14H26N4O11P2	C_00001	UNDEF	UNDEF	C00307	
M_01004	C00670_sn-glycero-3-Phosphocholine_C8H21NO6P	C_00003	UNDEF	UNDEF	C00670	
M_01005	C00670_sn-glycero-3-Phosphocholine_C8H21NO6P	C_00001	UNDEF	UNDEF	C00670	
M_01006	C00110_Dolichyl phosphate_C20H37O4P(C5H8)n	C_00001	UNDEF	UNDEF	C00110	
E_00436	1.1.1.284	C_00002	UNDEF	UNDEF		
M_01007	C01031_S-Formylglutathione_C11H17N3O7S	C_00002	UNDEF	UNDEF	C01031	
M_01008	C14180_S-(Hydroxymethyl)glutathione_C11H19N3O7S	C_00002	UNDEF	UNDEF	C14180	
E_00437	2.7.1.23	C_00003	UNDEF	UNDEF		
E_00438	2.7.1.24	C_00003	UNDEF	UNDEF		
E_00439	2.7.1.25	C_00003	UNDEF	UNDEF		
M_01009	C00053_3'-Phosphoadenylyl sulfate_C10H15N5O13P2S	C_00003	UNDEF	UNDEF	C00053	
E_00440	1.1.1.25	C_00003	UNDEF	UNDEF		
E_00441	1.1.1.282	C_00003	UNDEF	UNDEF		
M_01010	C00493_Shikimate_C7H10O5	C_00003	UNDEF	UNDEF	C00493	
E_00442	1.1.1.284	C_00003	UNDEF	UNDEF		
M_01011	C01031_S-Formylglutathione_C11H17N3O7S	C_00003	UNDEF	UNDEF	C01031	
M_01012	C14180_S-(Hydroxymethyl)glutathione_C11H19N3O7S	C_00003	UNDEF	UNDEF	C14180	
E_00443	2.7.1.2	C_00003	UNDEF	UNDEF		
M_01013	C01180_4-Methylthio-2-oxobutanoic acid_C5H8O3S	C_00001	UNDEF	UNDEF	C01180	
E_00444	1.1.1.14	C_00003	UNDEF	UNDEF		
E_00445	1.1.1.15	C_00003	UNDEF	UNDEF		
M_01014	C00109_2-Oxobutanoate_C4H6O3	C_00001	UNDEF	UNDEF	C00109	
E_00446	3.1.3.81	C_00003	UNDEF	UNDEF		
E_00447	3.1.1.31	C_00003	UNDEF	UNDEF		
M_01015	C02737_Phosphatidylserine_C8H12NO10PR2	C_00001	UNDEF	UNDEF	C02737	
M_01016	G10694	C_00003	UNDEF	UNDEF	G10694	
M_01017	C01246_Dolichyl beta-D-glucosyl phosphate_C26H47O9P(C5H8)n	C_00003	UNDEF	UNDEF	C01246	
M_01018	C01246_Dolichyl beta-D-glucosyl phosphate_C26H47O9P(C5H8)n	C_00001	UNDEF	UNDEF	C01246	
E_00448	2.4.1.232	C_00003	UNDEF	UNDEF		
M_01019	G01813	C_00003	UNDEF	UNDEF	G01813	
M_01020	C00763_D-Proline_C5H9NO2	C_00001	UNDEF	UNDEF	C00763	
E_00449	6.2.1.3	C_00003	UNDEF	UNDEF		
E_00450	6.2.1.1	C_00003	UNDEF	UNDEF		
E_00451	2.7.1.1	C_00003	UNDEF	UNDEF		
E_00452	2.7.1.7	C_00003	UNDEF	UNDEF		
M_01021	C00275_D-Mannose 6-phosphate_C6H13O9P	C_00003	UNDEF	UNDEF	C00275	
E_00453	2.7.1.8	C_00003	UNDEF	UNDEF		
M_01022	C05688_L-Selenocysteine_C3H7NO2Se	C_00001	UNDEF	UNDEF	C05688	
M_01023	C05688_L-Selenocysteine_C3H7NO2Se	C_00003	UNDEF	UNDEF	C05688	
E_00454	2.7.2.11	C_00003	UNDEF	UNDEF		
E_00455	1.1.1.169	C_00003	UNDEF	UNDEF		
M_01024	C05273_trans-Tetradec-2-enoyl-CoA_C35H60N7O17P3S	C_00002	UNDEF	UNDEF	C05273	
M_01025	C02593_Tetradecanoyl-CoA_C35H62N7O17P3S	C_00002	UNDEF	UNDEF	C02593	
E_00456	2.7.1.6	C_00003	UNDEF	UNDEF		
M_01026	C00124_D-Galactose_C6H12O6	C_00003	UNDEF	UNDEF	C00124	
E_00457	6.2.1.5	C_00002	UNDEF	UNDEF		
E_00458	2.7.1.4	C_00003	UNDEF	UNDEF		
E_00459	1.5.1.15	C_00003	UNDEF	UNDEF		
E_00460	1.5.1.10	C_00003	UNDEF	UNDEF		
M_01027	C00449_N6-(L-1,3-Dicarboxypropyl)-L-lysine_C11H20N2O6	C_00003	UNDEF	UNDEF	C00449	
M_01028	C00127_Glutathione disulfide_C20H32N6O12S2	C_00003	UNDEF	UNDEF	C00127	
M_01029	C18870_Selenodiglutathione_C20H32N6O12S2Se	C_00003	UNDEF	UNDEF	C18870	
M_01030	C18871_Glutathioselenol_C10H17N3O6SSe	C_00003	UNDEF	UNDEF	C18871	
E_00461	9.A.6.1.#	C_00004	UNDEF	UNDEF		
M_01031	C00346_Ethanolamine phosphate_C2H8NO4P	C_00001	UNDEF	UNDEF	C00346	
E_00462	1.1.3.12	C_00003	UNDEF	UNDEF		
E_00463	2.1.1.45	C_00003	UNDEF	UNDEF		
M_01032	C00365_dUMP_C9H13N2O8P	C_00003	UNDEF	UNDEF	C00365	
M_01033	C05828_Methylimidazoleacetic acid_C6H8N2O2	C_00001	UNDEF	UNDEF	C05828	
E_00464	1.5.1.12	C_00002	UNDEF	UNDEF		
M_01034	C03912_(S)-1-Pyrroline-5-carboxylate_C5H7NO2	C_00002	UNDEF	UNDEF	C03912	
M_01035	C00133_D-Alanine_C3H7NO2	C_00001	UNDEF	UNDEF	C00133	
E_00465	6.2.1.4	C_00002	UNDEF	UNDEF		
M_01036	C00044_GTP_C10H16N5O14P3	C_00002	UNDEF	UNDEF	C00044	
M_01037	C00035_GDP_C10H15N5O11P2	C_00002	UNDEF	UNDEF	C00035	
E_00466	3.A.16.1.#	C_00004	UNDEF	UNDEF		
M_01038	C00104_IDP_C10H14N4O11P2	C_00002	UNDEF	UNDEF	C00104	
M_01039	C00081_ITP_C10H15N4O14P3	C_00002	UNDEF	UNDEF	C00081	
M_01040	C04281_L-1-Pyrroline-3-hydroxy-5-carboxylate_C5H7NO3	C_00002	UNDEF	UNDEF	C04281	
E_00467	2.A.54.1.#	C_00004	UNDEF	UNDEF		
M_01041	C00158_Citrate_C6H8O7	C_00001	UNDEF	UNDEF	C00158	
M_01042	C05848_4-Hydroxy-3-polyprenylbenzoate_C12H14O3(C5H8)n	C_00002	UNDEF	UNDEF	C05848	
M_01043	C17554_3-Polyprenyl-4,5-dihydroxybenzoate_C12H14O4(C5H8)n	C_00002	UNDEF	UNDEF	C17554	
M_01044	C13425_3-Hexaprenyl-4-hydroxybenzoate_C37H54O3	C_00002	UNDEF	UNDEF	C13425	
M_01045	C05200_3-Hexaprenyl-4,5-dihydroxybenzoate_C37H54O4	C_00002	UNDEF	UNDEF	C05200	
M_01046	C14786_(1R,2S)-Naphthalene 1,2-oxide_C10H8O	C_00003	UNDEF	UNDEF	C14786	
E_00468	2.1.1.41	C_00003	UNDEF	UNDEF		
E_00469	1.1.1.178	C_00003	UNDEF	UNDEF		
M_01047	C03344_2-Methylacetoacetyl-CoA_C26H42N7O18P3S	C_00003	UNDEF	UNDEF	C03344	
M_01048	C04405_(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA_C26H44N7O18P3S	C_00003	UNDEF	UNDEF	C04405	
