ModelSEED ID	External ID	External Name
1.1.3.35-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.1.3.36-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.1.3.36-RXN	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
1.1.3.36-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.1.3.36-RXN	PWY-3901	berberine biosynthesis
1.1.3.36-RXN	PWY-7138	noscapine biosynthesis
1.1.3.36-RXN	PWY-7507	chelerythrine biosynthesis
1.1.3.36-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.1.3.37-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
1.1.3.37-RXN	PWY3O-6	dehydro-D-arabinono-1,4-lactone biosynthesis
1.1.3.37-RXN	Vitamin-Biosynthesis	Vitamin Biosynthesis
1.1.4.1-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
1.1.4.1-RXN	PWY-7999	vitamin K-epoxide cycle
1.1.4.1-RXN	Vitamin-Biosynthesis	Vitamin Biosynthesis
1.1.99.25-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.1.99.25-RXN	Degradation	Degradation/Utilization/Assimilation
1.1.99.25-RXN	PWY-2504	superpathway of aromatic compound degradation via 3-oxoadipate
1.1.99.25-RXN	PWY-6954	superpathway of aromatic compound degradation via 2-hydroxypentadienoate
1.1.99.25-RXN	QUINATEDEG-PWY	quinate degradation I
1.1.99.25-RXN	Quinate-Degradation	Quinate Degradation
1.1.99.28-RXN	PWY-5530	sorbitol biosynthesis II
1.1.99.28-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.1.99.28-RXN	SUGAR-DERIVS	Sugar Derivative Biosynthesis
1.1.99.28-RXN	Sorbitol-Biosynthesis	Sorbitol Biosynthesis
1.1.99.28-RXN	Sugar-Alcohols-Biosynthesis	Sugar Alcohol Biosynthesis
1.10.2.2-RXN	AEROBIC-RESPIRATION	Aerobic Respiration
1.10.2.2-RXN	Ammonia-oxidation	Ammonia Oxidation
1.10.2.2-RXN	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	Chemoautotrophic Energy Metabolism
1.10.2.2-RXN	Degradation	Degradation/Utilization/Assimilation
1.10.2.2-RXN	Electron-Transfer	Electron Transfer
1.10.2.2-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
1.10.2.2-RXN	NITROGEN-DEG	Nitrogen Compound Metabolism
1.10.2.2-RXN	Noncarbon-Nutrients	Inorganic Nutrient Metabolism
1.10.2.2-RXN	PWY-3781	aerobic respiration I (cytochrome c)
1.10.2.2-RXN	PWY-7082	ammonia oxidation IV (autotrophic ammonia oxidizers)
1.10.2.2-RXN	PWY-7279	aerobic respiration II (cytochrome c) (yeast)
1.10.2.2-RXN	Respiration	
1.10.3.7-RXN	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
1.10.3.7-RXN	PWY-7080	asterrate biosynthesis
1.10.3.7-RXN	QUINONE-SYN	Quinone Secondary Metabolite Biosynthesis
1.10.3.7-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.10.3.8-RXN	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
1.10.3.8-RXN	PWY-7080	asterrate biosynthesis
1.10.3.8-RXN	QUINONE-SYN	Quinone Secondary Metabolite Biosynthesis
1.10.3.8-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.11.1.12-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
1.11.1.12-RXN	PWY-4081	glutathione-peroxide redox reactions
1.11.1.12-RXN	Reductants	Reductant Biosynthesis
1.12.1.3-RXN	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	Chemoautotrophic Energy Metabolism
1.12.1.3-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
1.12.1.3-RXN	Hydrogen-Oxidation	Hydrogen Oxidation
1.12.1.3-RXN	Hydrogen-Production	Hydrogen Production
1.12.1.3-RXN	PWY-6512	hydrogen oxidation III (anaerobic, NADP)
1.12.1.3-RXN	PWY-6765	hydrogen production IV
1.13.11.14-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.13.11.14-RXN	Degradation	Degradation/Utilization/Assimilation
1.13.11.14-RXN	PWY-7480	2,3-dihydroxybenzoate degradation
1.13.11.15-RXN	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation
1.13.11.15-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.13.11.15-RXN	Degradation	Degradation/Utilization/Assimilation
1.13.11.16-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.13.11.16-RXN	Degradation	Degradation/Utilization/Assimilation
1.13.11.16-RXN	HCAMHPDEG-PWY	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate
1.13.11.16-RXN	PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation
1.13.11.16-RXN	Phenolic-Compounds-Degradation	Phenolic Compound Degradation
1.13.11.25-RXN	Cholesterol-Degradation	Cholesterol Degradation
1.13.11.25-RXN	Degradation	Degradation/Utilization/Assimilation
1.13.11.25-RXN	Fatty-Acid-and-Lipid-Degradation	Fatty Acid and Lipid Degradation
1.13.11.25-RXN	PWY-6928	superpathway of cholesterol degradation I (cholesterol oxidase)
1.13.11.25-RXN	PWY-6937	superpathway of testosterone and androsterone degradation
1.13.11.25-RXN	PWY-6944	androstenedione degradation
1.13.11.25-RXN	PWY-6947	superpathway of cholesterol degradation II (cholesterol dehydrogenase)
1.13.11.25-RXN	Steroids-Degradation	Steroid Degradation
1.13.11.49-RXN	ANAEROBIC-RESPIRATION	Anaerobic Respiration
1.13.11.49-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
1.13.11.49-RXN	PWY-6529	chlorate reduction
1.13.11.49-RXN	PWY-6530	perchlorate reduction
1.13.11.49-RXN	Respiration	
1.13.11.55-RXN	Degradation	Degradation/Utilization/Assimilation
1.13.11.55-RXN	Energy-Metabolism	Generation of Precursor Metabolite and Energy
1.13.11.55-RXN	Noncarbon-Nutrients	Inorganic Nutrient Metabolism
1.13.11.55-RXN	OTHER-ENERGY	Other
1.13.11.55-RXN	PWY-5302	sulfur disproportionation II (aerobic)
1.13.11.55-RXN	PWY-5304	superpathway of sulfur oxidation (<i>Acidianus ambivalens</i>)
1.13.11.55-RXN	Sulfur-Disproportionation	Sulfur Disproportionation
1.13.11.55-RXN	Sulfur-Metabolism	Sulfur Compound Metabolism
1.13.11.55-RXN	Sulfur-Oxidation	Sulfur Oxidation
1.13.11.6-RXN	2-Nirobenzoate-Degradation	2-Nitrobenzoate Degradation
1.13.11.6-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.13.11.6-RXN	Amino-Acid-Degradation	Amino Acid Degradation
1.13.11.6-RXN	Cofactor-Biosynthesis	Cofactor, Prosthetic Group, Electron Carrier, and Vitamin Biosynthesis
1.13.11.6-RXN	Degradation	Degradation/Utilization/Assimilation
1.13.11.6-RXN	NAD-Metabolism	NAD Metabolism
1.13.11.6-RXN	NAD-SYN	NAD Biosynthesis
1.13.11.6-RXN	NADSYN-PWY	NAD <i>de novo</i> biosynthesis II (from tryptophan)
1.13.11.6-RXN	Nitroaromatic-Degradation	Nitroaromatic Compound Degradation
1.13.11.6-RXN	Nitrobenzoate-Degradation	Nitrobenzoate Degradation
1.13.11.6-RXN	PWY-3502	superpathway of NAD biosynthesis in eukaryotes
1.13.11.6-RXN	PWY-5647	2-nitrobenzoate degradation I
1.13.11.6-RXN	PWY-5651	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde
1.13.11.6-RXN	PWY-5655	L-tryptophan degradation IX
1.13.11.6-RXN	PWY-6309	L-tryptophan degradation XI (mammalian, via kynurenine)
1.13.11.6-RXN	PWY-6505	L-tryptophan degradation XII (Geobacillus)
1.13.11.6-RXN	Proteinogenic-Amino-Acids-Degradation	Proteinogenic Amino Acid Degradation
1.13.11.6-RXN	TRYPTOPHAN-DEG	L-tryptophan Degradation
1.13.11.6-RXN	TRYPTOPHAN-DEGRADATION-1	L-tryptophan degradation III (eukaryotic)
1.13.11.9-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.13.11.9-RXN	Degradation	Degradation/Utilization/Assimilation
1.13.11.9-RXN	Nicotinate-Degradation	Nicotinate Degradation
1.13.11.9-RXN	Nicotine-Degradation	Nicotine Degradation
1.13.11.9-RXN	Other-Degradation	Degradation/Utilization/Assimilation-Other
1.13.11.9-RXN	PWY-5062	superpathway of nicotinate degradation
1.13.11.9-RXN	PWY-6993	nicotine degradation II (pyrrolidine pathway)
1.13.11.9-RXN	PWY-7128	nicotine degradation III (VPP pathway)
1.13.11.9-RXN	PWY-722	nicotinate degradation I
1.14.11.1-RXN	AMINE-DEG	Amine and Polyamine Degradation
1.14.11.1-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.11.1-RXN	Metabolic-Regulators	Metabolic Regulator Biosynthesis
1.14.11.1-RXN	PWY-3621	&gamma;-butyrobetaine degradation
1.14.11.1-RXN	PWY-6100	L-carnitine biosynthesis
1.14.11.2-RXN	Macromolecule-Modification	Macromolecule Modification
1.14.11.2-RXN	PWY-7894	procollagen hydroxylation and glycosylation
1.14.11.2-RXN	Protein-Modification	Protein Modification
1.14.11.20-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.11.20-RXN	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
1.14.11.20-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.11.20-RXN	PWY-5292	vindoline and vinblastine biosynthesis
1.14.11.20-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.11.20-RXN	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
1.14.11.20-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.11.21-RXN	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
1.14.11.21-RXN	PWY-5679	clavulanate biosynthesis
1.14.11.21-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.11.24-RXN	PWY-5925	hydroxylated mugineic acid phytosiderophore biosynthesis
1.14.11.24-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.11.24-RXN	Siderophores-Biosynthesis	Siderophore Biosynthesis
1.14.11.26-RXN	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
1.14.11.26-RXN	PWY-5631	deacetylcephalosporin C biosynthesis
1.14.11.26-RXN	PWY-5634	superpathway of penicillin, cephalosporin and cephamycin biosynthesis
1.14.11.26-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.12.1-RXN	2-Aminobenzoate-Degradation	2-Aminobenzoate Degradation
1.14.12.1-RXN	2-Nirobenzoate-Degradation	2-Nitrobenzoate Degradation
1.14.12.1-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.14.12.1-RXN	AUXINS-DEGRADATION	Indole-3-acetate Degradation
1.14.12.1-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.12.1-RXN	HORMONE-DEG	Hormone Degradation
1.14.12.1-RXN	Nitroaromatic-Degradation	Nitroaromatic Compound Degradation
1.14.12.1-RXN	Nitrobenzoate-Degradation	Nitrobenzoate Degradation
1.14.12.1-RXN	PLANT-HORMONE-DEG	Plant Hormone Degradation
1.14.12.1-RXN	PWY-2421	indole-3-acetate degradation
1.14.12.1-RXN	PWY-2504	superpathway of aromatic compound degradation via 3-oxoadipate
1.14.12.1-RXN	PWY-5648	2-nitrobenzoate degradation II
1.14.12.1-RXN	PWY-6079	anthranilate degradation I (aerobic)
1.14.12.1-RXN	PWY-6954	superpathway of aromatic compound degradation via 2-hydroxypentadienoate
1.14.12.15-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.14.12.15-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.12.15-RXN	PWY-7795	terephthalate degradation
1.14.12.18-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.14.12.18-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.12.18-RXN	PWY5F9-12	biphenyl degradation
1.14.12.4-RXN	COFACTOR-DEGRADATION	Cofactor, Prosthetic Group, Electron Carrier Degradation
1.14.12.4-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.12.4-RXN	PWY-5499	vitamin B<sub>6</sub> degradation
1.14.13.10-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.13.10-RXN	Nicotine-Degradation	Nicotine Degradation
1.14.13.10-RXN	Other-Degradation	Degradation/Utilization/Assimilation-Other
1.14.13.10-RXN	P181-PWY	nicotine degradation I (pyridine pathway)
1.14.13.101-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.101-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.101-RXN	PWY-6852	senecionine N-oxide biosynthesis
1.14.13.101-RXN	PYRROLIZIDINE-ALKALOIDS	Pyrrolizidine Alkaloid Biosynthesis
1.14.13.101-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.103-RXN	FLAVONOID-SYN	Flavonoid Biosynthesis
1.14.13.103-RXN	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
1.14.13.103-RXN	PRENYLFLAVONOID-SYN	Prenylflavonoid Biosynthesis
1.14.13.103-RXN	PWY-6914	sophoraflavanone G biosynthesis
1.14.13.103-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.104-RXN	MONOTERPENOID-SYN	Monoterpenoid Biosynthesis
1.14.13.104-RXN	PWY-3061	menthol biosynthesis
1.14.13.104-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.104-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.36-RXN	CINNAMATE-SYN	Cinnamate Biosynthesis
1.14.13.36-RXN	Cell-Structure-Biosynthesis	Cell Structure Biosynthesis
1.14.13.36-RXN	LIGNIN-SYN	Lignin Biosynthesis
1.14.13.36-RXN	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
1.14.13.36-RXN	PLANT-CELL-STRUCTURE	Plant Cell Structures
1.14.13.36-RXN	PWY-361	phenylpropanoid biosynthesis
1.14.13.36-RXN	PWY-6039	chlorogenic acid biosynthesis I
1.14.13.36-RXN	PWY-6040	chlorogenic acid biosynthesis II
1.14.13.36-RXN	SECONDARY-CELL-WALL	Secondary Cell Wall
1.14.13.36-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.37-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.37-RXN	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
1.14.13.37-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.37-RXN	PWY-7507	chelerythrine biosynthesis
1.14.13.37-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.42-RXN	CYANOGENIC-GLUCOSIDE-SYN	Cyanogenic Glucoside Biosynthesis
1.14.13.42-RXN	N-CONTAINING-GLUCOSIDE-SYN	Nitrogen-Containing Glucoside Biosynthesis
1.14.13.42-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.42-RXN	PWY-861	dhurrin biosynthesis
1.14.13.42-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.55-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.55-RXN	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
1.14.13.55-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.55-RXN	PWY-5287	sanguinarine and macarpine biosynthesis
1.14.13.55-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.56-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.56-RXN	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
1.14.13.56-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.56-RXN	PWY-5287	sanguinarine and macarpine biosynthesis
1.14.13.56-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.57-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.57-RXN	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
1.14.13.57-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.57-RXN	PWY-5287	sanguinarine and macarpine biosynthesis
1.14.13.57-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.58-RXN	AROMATIC-COMPOUNDS-DEGRADATION	Aromatic Compound Degradation
1.14.13.58-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.13.58-RXN	P281-PWY	3-phenylpropanoate degradation
1.14.13.58-RXN	Phenolic-Compounds-Degradation	Phenolic Compound Degradation
1.14.13.59-RXN	AEROBACTINSYN-PWY	aerobactin biosynthesis
1.14.13.59-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.59-RXN	Siderophores-Biosynthesis	Siderophore Biosynthesis
1.14.13.69-RXN	Alkene-Degradation	Alkene Degradation
1.14.13.69-RXN	Carbohydrates-Degradation	Carbohydrate Degradation
1.14.13.69-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.13.69-RXN	PWY-5534	propene degradation
1.14.13.71-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.71-RXN	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
1.14.13.71-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.71-RXN	PWY-3581	(<i>S</i>)-reticuline biosynthesis I
1.14.13.71-RXN	S-Reticuline-Biosynthesis	(<i>S</i>)-reticuline biosynthesis
1.14.13.71-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.73-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.73-RXN	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
1.14.13.73-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.73-RXN	PWY-5292	vindoline and vinblastine biosynthesis
1.14.13.73-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.73-RXN	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
1.14.13.73-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.75-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.75-RXN	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
1.14.13.75-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.75-RXN	PWY-5301	ajmaline and sarpagine biosynthesis
1.14.13.75-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.75-RXN	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
1.14.13.75-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.76-RXN	DITERPENOID-SYN	Diterpenoid Biosynthesis
1.14.13.76-RXN	PWY-5660	taxol biosynthesis
1.14.13.76-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.76-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.77-RXN	DITERPENOID-SYN	Diterpenoid Biosynthesis
1.14.13.77-RXN	PWY-5660	taxol biosynthesis
1.14.13.77-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.77-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.78-RXN	DITERPENOID-SYN	Diterpenoid Biosynthesis
1.14.13.78-RXN	GIBBERELLIN-SYN	Gibberellin and Gibberellin Precursor Biosynthesis
1.14.13.78-RXN	GIBBERELLINS-BIOSYNTHESIS	Gibberellin biosynthesis
1.14.13.78-RXN	HORMONE-SYN	Hormone Biosynthesis
1.14.13.78-RXN	PWY-5034	GA<sub>12</sub> biosynthesis
1.14.13.78-RXN	PWY-5047	gibberellin biosynthesis IV (<i>Gibberella fujikuroi</i>)
1.14.13.78-RXN	PWY-5052	superpathway of gibberellin biosynthesis
1.14.13.78-RXN	PWY-5053	superpathway of gibberellin GA<sub>12</sub> biosynthesis
1.14.13.78-RXN	Plant-Hormone-Biosynthesis	Plant Hormone Biosynthesis
1.14.13.78-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.78-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.79-RXN	DITERPENOID-SYN	Diterpenoid Biosynthesis
1.14.13.79-RXN	GIBBERELLIN-SYN	Gibberellin and Gibberellin Precursor Biosynthesis
1.14.13.79-RXN	GIBBERELLINS-BIOSYNTHESIS	Gibberellin biosynthesis
1.14.13.79-RXN	HORMONE-SYN	Hormone Biosynthesis
1.14.13.79-RXN	PWY-5034	GA<sub>12</sub> biosynthesis
1.14.13.79-RXN	PWY-5047	gibberellin biosynthesis IV (<i>Gibberella fujikuroi</i>)
1.14.13.79-RXN	PWY-5052	superpathway of gibberellin biosynthesis
1.14.13.79-RXN	PWY-5053	superpathway of gibberellin GA<sub>12</sub> biosynthesis
1.14.13.79-RXN	Plant-Hormone-Biosynthesis	Plant Hormone Biosynthesis
1.14.13.79-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.79-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.87-RXN	FLAVONOID-SYN	Flavonoid Biosynthesis
1.14.13.87-RXN	PHENYLPROPANOID-SYN	Phenylpropanoid Derivative Biosynthesis
1.14.13.87-RXN	PWY-6325	echinatin biosynthesis
1.14.13.87-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.91-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.13.91-RXN	INDOLE-ALKALOIDS	Indole Alkaloid Biosynthesis
1.14.13.91-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.13.91-RXN	PWY-5301	ajmaline and sarpagine biosynthesis
1.14.13.91-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.13.91-RXN	TERPENOID-ALKALOIDS	Terpenoid Alkaloid Biosynthesis
1.14.13.91-RXN	Terpenoid-Biosynthesis	Terpenoid Biosynthesis
1.14.13.93-RXN	Abscisic-Acid-Degradation	Abscisic Acid Degradation
1.14.13.93-RXN	Degradation	Degradation/Utilization/Assimilation
1.14.13.93-RXN	HORMONE-DEG	Hormone Degradation
1.14.13.93-RXN	PLANT-HORMONE-DEG	Plant Hormone Degradation
1.14.13.93-RXN	PWY-5271	abscisic acid degradation to phaseic acid
1.14.13.93-RXN	SECONDARY-METABOLITE-DEGRADATION	Secondary Metabolite Degradation
1.14.13.93-RXN	Sesquiterpenoid-Degradation	Sesquiterpenoid Degradation
1.14.13.93-RXN	TERPENOID-DEG	Terpenoid Degradation
1.14.13.95-RXN	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
1.14.13.95-RXN	PWY-6061	bile acid biosynthesis, neutral pathway
1.14.13.95-RXN	Sterol-Biosynthesis	Sterol Biosynthesis
1.14.18.2-RXN	CARBO-BIOSYNTHESIS	Sugar Biosynthesis
1.14.18.2-RXN	CMP-Sugar-Biosynthesis	CMP-sugar Biosynthesis
1.14.18.2-RXN	Carbohydrates-Biosynthesis	Carbohydrate Biosynthesis
1.14.18.2-RXN	PWY-6144	CMP-<i>N</i>-glycoloylneuraminate biosynthesis
1.14.18.2-RXN	PWY-6145	superpathway of CMP-sialic acids biosynthesis
1.14.18.2-RXN	SUGAR-NUCLEOTIDES	Sugar Nucleotide Biosynthesis
1.14.19.1-RXN	Fatty-acid-biosynthesis	Fatty Acid Biosynthesis
1.14.19.1-RXN	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
1.14.19.1-RXN	Oleate-Biosynthesis	Oleate Biosynthesis
1.14.19.1-RXN	PWY-5996	oleate biosynthesis II (animals and fungi)
1.14.19.1-RXN	Unsaturated-Fatty-Acids-Biosynthesis	Unsaturated Fatty Acid Biosynthesis
1.14.19.3-RXN	Arachidonate-Biosynthesis	Arachidonate Biosynthesis
1.14.19.3-RXN	Fatty-acid-biosynthesis	Fatty Acid Biosynthesis
1.14.19.3-RXN	Gamma-linolenate-Biosynthesis	&gamma;-Linolenate Biosynthesis
1.14.19.3-RXN	Lipid-Biosynthesis	Fatty Acid and Lipid Biosynthesis
1.14.19.3-RXN	PUFA-Biosynthesis	Polyunsaturated Fatty Acid Biosynthesis
1.14.19.3-RXN	PWY-6000	&gamma;-linolenate biosynthesis II (animals)
1.14.19.3-RXN	PWY-7592	arachidonate biosynthesis III (6-desaturase, mammals)
1.14.19.3-RXN	Unsaturated-Fatty-Acids-Biosynthesis	Unsaturated Fatty Acid Biosynthesis
1.14.20.1-RXN	Antibiotic-Biosynthesis	Antibiotic Biosynthesis
1.14.20.1-RXN	PWY-5631	deacetylcephalosporin C biosynthesis
1.14.20.1-RXN	PWY-5634	superpathway of penicillin, cephalosporin and cephamycin biosynthesis
1.14.20.1-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	Secondary Metabolite Biosynthesis
1.14.21.2-RXN	ALKALOIDS-SYN	Alkaloid Biosynthesis
1.14.21.2-RXN	ISOQUINOLINE-ALKALOIDS	Isoquinoline and Benzylisoquinoline Alkaloid Biosynthesis
1.14.21.2-RXN	N-CONTAINING-SECONDARY-CMPD-SYN	Nitrogen-Containing Secondary Compound Biosynthesis
1.14.21.2-RXN	PWY-5287	sanguinarine and macarpine biosynthesis
