ID	NAMES	FORMULA	CHARGE	MASS
C00256	(R)-Lactate|D-Lactate|D-Lactic acid|D-2-Hydroxypropanoic acid|D-2-Hydroxypropionic acid	C3H6O3	10000000	90.0317
C00257	D-Gluconic acid|D-Gluconate|D-gluco-Hexonic acid	C6H12O7	10000000	196.0583
C00258	D-Glycerate|Glycerate|(R)-Glycerate|Glyceric acid	C3H6O4	10000000	106.0266
C00259	L-Arabinose|L-Arabinopyranose	C5H10O5	10000000	150.0528
C00261	Benzaldehyde|Benzoic aldehyde	C7H6O	10000000	106.0419
C00262	Hypoxanthine|Purine-6-ol	C5H4N4O	10000000	136.0385
C00263	L-Homoserine|2-Amino-4-hydroxybutyric acid	C4H9NO3	10000000	119.0582
C00264	3-Oxoacyl-CoA	C24H37N7O18P3SR	0	0
C00265	Dithiothreitol|1,4-Dithiothreitol|threo-1,4-Dimercapto-2,3-butanediol|DL-threo-1,4-Dimercapto-2,3-butanediol	C4H10O2S2	10000000	154.0122
C00266	Glycolaldehyde|Hydroxyacetaldehyde	C2H4O2	10000000	60.0211
C00267	alpha-D-Glucose	C6H12O6	10000000	180.0634
C00268	Dihydrobiopterin|6,7-Dihydrobiopterin|Quinoid-dihydrobiopterin|(6R)-6-(L-erythro-1,2-Dihydroxypropyl)-7,8-dihydro-6H-pterin	C9H13N5O3	10000000	239.1018
C00269	CDP-diacylglycerol|CDP-1,2-diacylglycerol|1,2-Diacyl-sn-glycero-3-cytidine-5'-diphosphate	C14H19N3O15P2R2	0	0
C00270	N-Acetylneuraminate|N-Acetylneuraminic acid|5-Acetamido-3,5-dideoxy-D-glycero-D-galacto-2-nonulosonic acid|Neu5Ac	C11H19NO9	10000000	309.106
C00272	Tetrahydrobiopterin|5,6,7,8-Tetrahydrobiopterin|2-Amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydoro-4(1H)-pteridinone|L-erythro-Tetrahydrobiopterin	C9H15N5O3	10000000	241.1175
C00273	5-Dehydro-D-fructose	C6H10O6	10000000	178.0477
C00275	D-Mannose 6-phosphate	C6H13O9P	10000000	260.0297
C00279	D-Erythrose 4-phosphate	C4H9O7P	10000000	200.0086
C00280	Androstenedione|Androst-4-ene-3,17-dione|4-Androstene-3,17-dione	C19H26O2	10000000	286.1933
C00282	Hydrogen|H2	H2	10000000	2.0157
C00283	Hydrogen sulfide|Hydrogen-sulfide|H2S|Sulfide	H2S	10000000	33.9877
C00284	EDTA|Ethylenediaminetetraacetic acid|Edetic acid	C10H16N2O8	10000000	292.0907
C00286	dGTP|2'-Deoxyguanosine 5'-triphosphate|Deoxyguanosine 5'-triphosphate|Deoxyguanosine triphosphate	C10H16N5O13P3	10000000	506.9957
C00288	HCO3-|Bicarbonate|Hydrogencarbonate|Acid carbonate	HCO3	10000000	60.9926
C00290	Fibrin	noformula	10000000	10000000
C00291	Nickel	Ni	10000000	57.9353
C00292	Aniline|Phenylamine|Benzenamine|Arylamine	C6H7N	10000000	93.0578
C00294	Inosine	C10H12N4O5	10000000	268.0808
C00295	Orotate|Orotic acid|Uracil-6-carboxylic acid	C5H4N2O4	10000000	156.0171
C00296	Quinate|Quinic acid|Kinic acid|Chinic acid|L-Quinic acid|L-Quinate|(-)-Quinic acid	C7H12O6	10000000	192.0634
C00297	Sulfide|Thioether	SR2	0	0
C00298	Trypsin|Trypsin crystallized	noformula	10000000	10000000
C00299	Uridine	C9H12N2O6	10000000	244.0695
C00300	Creatine|alpha-Methylguanidino acetic acid|Methylglycocyamine	C4H9N3O2	10000000	131.0695
C00301	ADP-ribose|ADP-D-ribose|Adenosine diphosphate ribose	C15H23N5O14P2	10000000	559.0717
C00302	Glutamate|Glutaminic acid|2-Aminoglutaric acid	C5H9NO4	10000000	147.0532
C00303	Glutamine|2-Aminoglutaramic acid	C5H10N2O3	10000000	146.0691
C00304	Kanamycin	C18H33N3O10(R1)(R2)	0	0
C00305	Magnesium cation|Mg2+|Magnesium(2+)|Magnesium ion	Mg	10000000	23.985
C00306	Bradykinin	C50H73N15O11	10000000	1059.5614
C00307	CDP-choline|Cytidine 5'-diphosphocholine|Citicoline	C14H26N4O11P2	10000000	488.1073
C00308	Canavanine|L-Canavanine|2-Amino-4-(guanidinooxy)butyric acid	C5H12N4O3	10000000	176.0909
C00309	D-Ribulose|D-erythro-2-Pentulose|D-Arabinoketose|D-Arabinulose|D-Riboketose	C5H10O5	10000000	150.0528
C00310	D-Xylulose|D-threo-Pentulose|D-Lyxulose	C5H10O5	10000000	150.0528
C00311	Isocitrate|Isocitric acid|1-Hydroxytricarballylic acid|1-Hydroxypropane-1,2,3-tricarboxylic acid	C6H8O7	10000000	192.027
C00312	L-Xylulose|L-threo-Pentulose|L-Lyxulose	C5H10O5	10000000	150.0528
C00313	Oxalyl-CoA	C23H36N7O19P3S	10000000	839.1
C00314	Pyridoxine|Pyridoxol	C8H11NO3	10000000	169.0739
C00315	Spermidine|N-(3-Aminopropyl)-1,4-butane-diamine	C7H19N3	10000000	145.1579
C00317	Amylopectin	C30H52O26	10000000	828.2747
C00318	L-Carnitine|L-gamma-Trimethyl-beta-hydroxybutyrobetaine|Vitamin BT|3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner salt|Levocarnitine|(R)-Carnitine	C7H15NO3	10000000	161.1052
C00319	Sphingosine|Sphingenine|Sphingoid|Sphing-4-enine	C18H37NO2	10000000	299.2824
C00320	Thiosulfate|Hyposulfite	HS2O3	10000000	112.9367
C00322	2-Oxoadipate|2-Oxoadipic acid	C6H8O5	10000000	160.0372
C00323	Caffeoyl-CoA	C30H42N7O19P3S	10000000	929.1469
C00324	Ferricyanide|Hexacyanoferrate(III)	C6FeN6	10000000	211.9534
C00325	GDP-L-fucose|GDP-beta-L-fucose	C16H25N5O15P2	10000000	589.0822
C00326	Glycoprotein	noformula	10000000	10000000
C00327	L-Citrulline|2-Amino-5-ureidovaleric acid|Citrulline	C6H13N3O3	10000000	175.0957
C00328	L-Kynurenine|3-Anthraniloyl-L-alanine	C10H12N2O3	10000000	208.0848
C00329	D-Glucosamine|Chitosamine|2-Amino-2-deoxy-D-glucose	C6H13NO5	10000000	179.0794
C00330	Deoxyguanosine|2'-Deoxyguanosine	C10H13N5O4	10000000	267.0968
C00331	Indolepyruvate|Indolepyruvic acid|(Indol-3-yl)pyruvate|Indole-3-pyruvate|3-(Indol-3-yl)pyruvate	C11H9NO3	10000000	203.0582
C00332	Acetoacetyl-CoA|Acetoacetyl coenzyme A|3-Acetoacetyl-CoA	C25H40N7O18P3S	10000000	851.1363
C00333	D-Galacturonate|D-Galacturonic acid	C6H10O7	10000000	194.0427
C00334	4-Aminobutanoate|4-Aminobutanoic acid|4-Aminobutyrate|4-Aminobutyric acid|gamma-Aminobutyric acid|GABA	C4H9NO2	10000000	103.0633
C00337	(S)-Dihydroorotate|(S)-4,5-Dihydroorotate|L-Dihydroorotate|L-Dihydroorotic acid|Dihydro-L-orotic acid	C5H6N2O4	10000000	158.0328
C00338	Lipopolysaccharide|LPS	noformula	10000000	10000000
C00339	Long-chain alcohol	CH3OR	0	0
C00340	Reduced rubredoxin	noformula	10000000	10000000
C00341	Geranyl diphosphate	C10H20O7P2	10000000	314.0684
C00342	Thioredoxin|Reduced thioredoxin	C10H14N4O4S2R4	0	0
C00343	Thioredoxin disulfide|Oxidized thioredoxin|Thioredoxin sulfide	C10H12N4O4S2R4	0	0
C00344	Phosphatidylglycerol|3-(3-sn-Phosphatidyl)glycerol|3(3-Phosphatidyl-)glycerol|PtdGro	C8H13O10PR2	0	0
C00345	6-Phospho-D-gluconate	C6H13O10P	10000000	276.0246
C00346	Ethanolamine phosphate|O-Phosphorylethanolamine|Phosphoethanolamine|O-Phosphoethanolamine	C2H8NO4P	10000000	141.0191
C00347	Long-chain carboxylate|Long-chain carboxylic acid	C3H5O2R	0	0
C00348	all-trans-Undecaprenyl phosphate	C55H91O4P	10000000	846.6655
C00349	2-Methyl-3-oxopropanoate|3-Oxo-2-methylpropanoate|Methylmalonate semialdehyde	C4H6O3	10000000	102.0317
C00350	Phosphatidylethanolamine|(3-Phosphatidyl)ethanolamine|(3-Phosphatidyl)-ethanolamine|Cephalin|O-(1-beta-Acyl-2-acyl-sn-glycero-3-phospho)ethanolamine|1-Acyl-2-acyl-sn-glycero-3-phosphoethanolamine|L-1-Phosphatidylethanolamine	C7H12NO8PR2	0	0
C00351	5'-Phosphooligonucleotide	C10H19O14P3R2(C5H8O5PR)n	0	0
C00352	D-Glucosamine 6-phosphate|D-Glucosamine phosphate	C6H14NO8P	10000000	259.0457
C00353	Geranylgeranyl diphosphate|Geranylgeranyl pyrophosphate|all-trans-Geranylgeranyl diphosphate|all-trans-Geranylgeranyl pyrophosphate|(2E,6E,10E)-3,7,11,15-Tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate	C20H36O7P2	10000000	450.1936
C00354	D-Fructose 1,6-bisphosphate	C6H14O12P2	10000000	339.996
C00355	3,4-Dihydroxy-L-phenylalanine|L-Dopa|3-Hydroxy-L-tyrosine|L-beta-(3,4-Dihydroxyphenyl)alanine|Levodopa|Dihydroxy-L-phenylalanine	C9H11NO4	10000000	197.0688
C00356	(S)-3-Hydroxy-3-methylglutaryl-CoA|Hydroxymethylglutaryl-CoA|Hydroxymethylglutaroyl coenzyme A|HMG-CoA|3-Hydroxy-3-methylglutaryl-CoA	C27H44N7O20P3S	10000000	911.1575
C00357	N-Acetyl-D-glucosamine 6-phosphate	C8H16NO9P	10000000	301.0563
C00360	dAMP|2'-Deoxyadenosine 5'-phosphate|2'-Deoxyadenosine 5'-monophosphate|Deoxyadenylic acid|Deoxyadenosine monophosphate	C10H14N5O6P	10000000	331.0682
C00361	dGDP|2'-Deoxyguanosine 5'-diphosphate	C10H15N5O10P2	10000000	427.0294
C00362	dGMP|2'-Deoxyguanosine 5'-monophosphate|2'-Deoxyguanosine 5'-phosphate|Deoxyguanylic acid|Deoxyguanosine monophosphate	C10H14N5O7P	10000000	347.0631
C00363	dTDP|Deoxythymidine 5'-diphosphate	C10H16N2O11P2	10000000	402.0229
C00364	dTMP|Thymidine 5'-phosphate|Deoxythymidine 5'-phosphate|Thymidylic acid|5'-Thymidylic acid|Thymidine monophosphate|Deoxythymidylic acid|Thymidylate	C10H15N2O8P	10000000	322.0566
C00365	dUMP|Deoxyuridylic acid|Deoxyuridine monophosphate|Deoxyuridine 5'-phosphate|2'-Deoxyuridine 5'-phosphate	C9H13N2O8P	10000000	308.041
C00366	Urate|Uric acid	C5H4N4O3	10000000	168.0283
C00367	Casein	noformula	10000000	10000000
C00369	Starch	(C12H20O10)n	10000000	10000000
C00370	Sterol	C17H28O	10000000	248.214
C00371	Zeatin|N6-(4-Hydroxyisopentenyl)adenine|(E)-2-Methyl-4-(1H-purin-6-ylamino)but-2-en-1-ol|trans-Zeatin	C10H13N5O	10000000	219.112
C00372	Dextran|1,6-alpha-D-Glucan|(1,6-alpha-D-Glucosyl)n|(1,6-alpha-D-Glucosyl)n+1|(1,6-alpha-D-Glucosyl)m|(1,6-alpha-D-Glucosyl)m+1|Dextran 40|Dextran 70|Dextran 75	(C12H20O10)n	10000000	10000000
C00373	Elastin	noformula	10000000	10000000
C00374	Heparin|Enoxaparin|Bemiparin	(C26H40N2O36S5)n	10000000	10000000
C00375	Primary amine|RCH2NH2	CH4NR	0	0
C00376	Retinal|Vitamin A aldehyde|Retinene|all-trans-Retinal|all-trans-Vitamin A aldehyde|all-trans-Retinene	C20H28O	10000000	284.214
C00377	Steroid	noformula	10000000	10000000
C00378	Thiamine|Thiamin|Vitamin B1|Aneurin|Antiberiberi factor	C12H17N4OS	10000000	265.1123
C00379	Xylitol	C5H12O5	10000000	152.0685
C00380	Cytosine	C4H5N3O	10000000	111.0433
C00381	Dolichol	C20H36O(C5H8)n	10000000	10000000
C00383	Malonate|Malonic acid|Propanedioic acid	C3H4O4	10000000	104.011
C00384	Neomycin	C12H25N4O5R	0	0
C00385	Xanthine	C5H4N4O2	10000000	152.0334
C00386	Carnosine|Nalpha-(beta-alanyl)-L-histidine	C9H14N4O3	10000000	226.1066
C00387	Guanosine	C10H13N5O5	10000000	283.0917
C00388	Histamine|1H-Imidazole-4-ethanamine|2-(4-Imidazolyl)ethylamine	C5H9N3	10000000	111.0796
C00389	Quercetin|3,3',4,5,7-Pentahydroxyflavone|3,5,7,3',4'-Pentahydroxyflavone	C15H10O7	10000000	302.0427
C00390	Ubiquinol|QH2|CoQH2	C14H20O4(C5H8)n	10000000	10000000
C00391	Calmodulin	noformula	10000000	10000000
C00392	Mannitol|D-Mannitol	C6H14O6	10000000	182.079
C00393	Fibrinogen|Blood coagulation factor I	noformula	10000000	10000000
C00394	GDP-glucose|GDP-D-glucose|GDP-alpha-D-glucose	C16H25N5O16P2	10000000	605.0772
C00395	Penicillin|Penam	C9H11N2O4SR	0	0
C00396	Pyrimidine|Pyrimidine base	C4H4N2	10000000	80.0374
C00397	Tobramycin|Nebramycin factir 6|3'-Deoxykanamycin B	C18H37N5O9	10000000	467.2591
C00398	Tryptamine|3-(2-Aminoethyl)indole	C10H12N2	10000000	160.1
C00399	Ubiquinone|Coenzyme Q|CoQ|Q	C14H18O4(C5H8)n	10000000	10000000
C00400	(-)-Menthol|L-Menthol	C10H20O	10000000	156.1514
C00401	Chondroitin|Chondroitin-D-glucuronate	(C14H21NO11)n	10000000	10000000
C00402	D-Aspartate|D-Aspartic acid	C4H7NO4	10000000	133.0375
C00403	Polypeptide	C4H6N2O3R2(C2H2NOR)n	0	0
C00404	Polyphosphate|(Phosphate)n|(Phosphate)n+1|(Phosphate)n-1|(Polyphosphate)n|(Polyphosphate)n-1	H4P2O7(HPO3)n	10000000	10000000
C00405	D-Amino acid	C2H4NO2R	0	0
C00406	Feruloyl-CoA|trans-Feruloyl-CoA	C31H44N7O19P3S	10000000	943.1626
C00407	L-Isoleucine|2-Amino-3-methylvaleric acid	C6H13NO2	10000000	131.0946
C00408	L-Pipecolate|Pipecolinic acid|Pipecolic acid|2-Piperidinecarboxylic acid|(S)-Piperidine-2-carboxylic acid	C6H11NO2	10000000	129.079
C00409	Methanethiol|Methylmercaptan	CH4S	10000000	48.0034
C00410	Progesterone|4-Pregnene-3,20-dione	C21H30O2	10000000	314.2246
C00411	Sinapoyl-CoA	C32H46N7O20P3S	10000000	973.1731
C00412	Stearoyl-CoA|Stearyl-CoA|Stearyl coenzyme A	C39H70N7O17P3S	10000000	1033.3762
C00413	Streptomycin	C21H39N7O12	10000000	581.2657
C00414	Cyclohexanone	C6H10O	10000000	98.0732
C00415	Dihydrofolate|Dihydrofolic acid|7,8-Dihydrofolate|7,8-Dihydrofolic acid|7,8-Dihydropteroylglutamate	C19H21N7O6	10000000	443.1553
C00416	Phosphatidate|Phosphatidic acid|1,2-Diacyl-sn-glycerol 3-phosphate|3-sn-Phosphatidate	C5H7O8PR2	0	0
C00417	cis-Aconitate|cis-Aconitic acid	C6H6O6	10000000	174.0164
C00418	(R)-Mevalonate|Mevalonic acid|3,5-Dihydroxy-3-methylvaleric acid	C6H12O4	10000000	148.0736
C00419	Polynucleotide	C10H17O10PR2(C5H8O6PR)n	0	0
C00420	Polysaccharide|Glycan|Polyglycose	C12H22O11(C6H10O5)n	10000000	10000000
C00422	Triacylglycerol|Triglyceride	C6H5O6R3	0	0
C00423	trans-Cinnamate|trans-Cinnamic acid|(E)-Cinnamate	C9H8O2	10000000	148.0524
C00424	(S)-Lactaldehyde|L-Lactaldehyde|L-2-Hydroxypropionaldehyde	C3H6O2	10000000	74.0368
C00426	Dermatan sulfate	(C14H18NO11R3)n	0	0
C00427	Prostaglandin H2|(5Z,13E)-(15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate|(5Z,13E,15S)-9alpha,11alpha-Epidioxy-15-hydroxyprosta-5,13-dienoate|PGH2|(5Z,9alpha,11alpha,13E,15S)-9,11-Epidioxy-15-hydroxy-prosta-5,13-dienoate	C20H32O5	10000000	352.225
C00429	5,6-Dihydrouracil|Dihydro-2,4(1H,3H)-pyrimidinedione|Dihydrouracile|Dihydrouracil|5,6-Dihydro-2,4-dihydroxypyrimidine|Hydrouracil|2,4-Dioxotetrahydropyrimidine	C4H6N2O2	10000000	114.0429
C00430	5-Aminolevulinate|5-Amino-4-oxopentanoate|5-Amino-4-oxovaleric acid	C5H9NO3	10000000	131.0582
C00431	5-Aminopentanoate|5-Aminopentanoic acid|5-Aminovaleric acid	C5H11NO2	10000000	117.079
C00433	2,5-Dioxopentanoate|2-Oxoglutarate semialdehyde	C5H6O4	10000000	130.0266
C00434	Double-stranded DNA	C10H17O8PR2(C5H8O5PR)n. C10H17O7PR2(C5H8O6PR)n	0	0
C00435	Oxidized rubredoxin	noformula	10000000	10000000
C00436	N-Carbamoylputrescine	C5H13N3O	10000000	131.1059
C00437	N-Acetylornithine|N2-Acetyl-L-ornithine	C7H14N2O3	10000000	174.1004
C00438	N-Carbamoyl-L-aspartate	C5H8N2O5	10000000	176.0433
C00439	N-Formimino-L-glutamate|N-Formimidoyl-L-glutamate	C6H10N2O4	10000000	174.0641
C00440	5-Methyltetrahydrofolate	C20H25N7O6	10000000	459.1866
C00441	L-Aspartate 4-semialdehyde|Aspartate beta-semialdehyde|L-Aspartic 4-semialdehyde	C4H7NO3	10000000	117.0426
C00444	5'-Phosphooligoribonucleotide	C10H19O16P3R2(C5H8O6PR)n	0	0
C00445	5,10-Methenyltetrahydrofolate	C20H22N7O6	10000000	456.1632
C00446	alpha-D-Galactose 1-phosphate|alpha-D-Galactopyranose 1-phosphate	C6H13O9P	10000000	260.0297
C00447	Sedoheptulose 1,7-bisphosphate|D-Sedoheptulose 1,7-bisphosphate|D-altro-Heptulose 1,7-biphosphate	C7H16O13P2	10000000	370.0066
C00448	trans,trans-Farnesyl diphosphate|Farnesyl diphosphate|Farnesyl pyrophosphate|2-trans,6-trans-Farnesyl diphosphate|(2E,6E)-Farnesyl diphosphate	C15H28O7P2	10000000	382.131
C00449	N6-(L-1,3-Dicarboxypropyl)-L-lysine|Saccharopine|L-Saccharopine|N-[(S)-5-Amino-5-carboxypentyl]-L-glutamic acid	C11H20N2O6	10000000	276.1321
C00450	(S)-2,3,4,5-Tetrahydropyridine-2-carboxylate|delta1-Piperideine-6-L-carboxylate	C6H9NO2	10000000	127.0633
C00451	(1R,2S)-1-Hydroxypropane-1,2,3-tricarboxylate|D-threo-Isocitric acid	C6H8O7	10000000	192.027
C00454	NDP|Nucleoside diphosphate|Nucleoside 5'-diphosphate	C5H11O10P2R	0	0
C00455	Nicotinamide D-ribonucleotide|NMN|Nicotinamide mononucleotide|Nicotinamide ribonucleotide|Nicotinamide nucleotide|beta-Nicotinamide D-ribonucleotide|beta-Nicotinamide ribonucleotide|beta-Nicotinamide mononucleotide	C11H15N2O8P	10000000	334.0566
C00458	dCTP|Deoxycytidine 5'-triphosphate|Deoxycytidine triphosphate|2'-Deoxycytidine 5'-triphosphate	C9H16N3O13P3	10000000	466.9896
C00459	dTTP|Deoxythymidine triphosphate|Deoxythymidine 5'-triphosphate|TTP	C10H17N2O14P3	10000000	481.9893
C00460	dUTP|2'-Deoxyuridine 5'-triphosphate	C9H15N2O14P3	10000000	467.9736
C00461	Chitin|beta-1,4-Poly-N-acetyl-D-glucosamine|[1,4-(N-Acetyl-beta-D-glucosaminyl)]n|[1,4-(N-Acetyl-beta-D-glucosaminyl)]n+1	(C8H13NO5)n	10000000	10000000
C00462	Halide|Hydrogen halide|HX|Halo acid	HX	10000000	10000000
C00463	Indole|2,3-Benzopyrrole	C8H7N	10000000	117.0578
C00464	Mannan|Mannoglycan	noformula	10000000	10000000
C00466	Acetoin|2-Acetoin|3-Hydroxybutan-2-one|3-Hydroxy-2-butanone|Dimethylketol	C4H8O2	10000000	88.0524
C00468	Estrone|3-Hydroxy-1,3,5(10)-estratrien-17-one	C18H22O2	10000000	270.162
C00469	Ethanol|Ethyl alcohol|Methylcarbinol	C2H6O	10000000	46.0419
C00470	Pectate|Pectic acid|alpha-D-Polygalacturonic acid|Poly(1,4-alpha-D-galacturonate)|Poly(1,4-alpha-D-galacturonate)(n)|(1,4-alpha-D-Galacturonide)n|(1,4-alpha-D-Galacturonosyl)n|De-esterified pectin	C12H18O13(C6H8O6)n-2	10000000	10000000
C00472	p-Benzoquinone|Quinone|Chinone|2,5-Cyclohexadiene-1,4-dione|1,4-Benzoquinone	C6H4O2	10000000	108.0211
C00473	Retinol|all-trans-Retinol|Vitamin A|Vitamin A1	C20H30O	10000000	286.2297
C00474	Ribitol|Adonitol	C5H12O5	10000000	152.0685
C00475	Cytidine	C9H13N3O5	10000000	243.0855
C00476	D-Lyxose	C5H10O5	10000000	150.0528
C00477	Ecdysone	C27H44O6	10000000	464.3138
C00478	Lichenin|Lichenan	C6H10O5	10000000	162.0528
C00479	Propanal|Propionaldehyde	C3H6O	10000000	58.0419
C00480	Pullulan	(C36H60O30)n	10000000	10000000
C00481	Pyrazole|1,2-Diazole	C3H4N2	10000000	68.0374
C00482	Sinapate|Sinapic acid|3,5-Dimethoxy-4-hydroxycinnamic acid	C11H12O5	10000000	224.0685
C00483	Tyramine|2-(p-Hydroxyphenyl)ethylamine	C8H11NO	10000000	137.0841
C00484	Arylamide	C7H6NOR	0	0
C00486	Bilirubin	C33H36N4O6	10000000	584.2635
C00487	Carnitine|gamma-Trimethyl-hydroxybutyrobetaine|3-Hydroxy-4-trimethylammoniobutanoate	C7H16NO3	10000000	162.113
C00488	Formamide|Methanamide	CH3NO	10000000	45.0215
C00489	Glutarate|Glutaric acid|Pentanedioic acid|1,3-Propanedicarboxylic acid	C5H8O4	10000000	132.0423
C00490	Itaconate|Itaconic acid|Methylenesuccinic acid	C5H6O4	10000000	130.0266
C00491	L-Cystine|L-Dicysteine|L-alpha-Diamino-beta-dithiolactic acid	C6H12N2O4S2	10000000	240.0238
C00492	Raffinose|Melitose|Melitriose|Gossypose|6G-alpha-D-galactosylsucrose	C18H32O16	10000000	504.169
C00493	Shikimate|Shikimic acid|3,4,5-Trihydroxy-1-cyclohexenecarboxylic acid	C7H10O5	10000000	174.0528
C00494	Sisomicin|Antibiotic 6640|Dehydrogentamicin Cla|Rickamicin	C19H37N5O7	10000000	447.2693
C00495	Sulochrin	C17H16O7	10000000	332.0896
C00496	Ubiquitin	noformula	10000000	10000000
C00497	(R)-Malate|D-Malate|D-Malic acid	C4H6O5	10000000	134.0215
C00498	ADP-glucose|Adenosine diphosphoglucose	C16H25N5O15P2	10000000	589.0822
C00499	Allantoate|Allantoic acid	C4H8N4O4	10000000	176.0546
C00500	Biliverdin|Biliverdin IX alpha	C33H34N4O6	10000000	582.2478
C00501	CDP-glucose|CDP-D-Glucose	C15H25N3O16P2	10000000	565.071
C00502	D-Xylonate	C5H10O6	10000000	166.0477
C00503	Erythritol|Erythrol|Phycitol|Phycite|Erythrite	C4H10O4	10000000	122.0579
C00504	Folate|Pteroylglutamic acid|Folic acid	C19H19N7O6	10000000	441.1397
C00505	Gentamicin	noformula	10000000	10000000
C00506	L-Cysteate|L-Cysteic acid|3-Sulfoalanine|2-Amino-3-sulfopropionic acid	C3H7NO5S	10000000	169.0045
C00507	L-Rhamnose|6-Deoxy-L-mannose|L-Mannomethylose|L-Rhamnopyranose	C6H12O5	10000000	164.0685
C00508	L-Ribulose|L-erythro-Pentulose|L-Arabinoketose|L-Arabinulose|L-Riboketose	C5H10O5	10000000	150.0528
C00509	Naringenin|4',5,7-Trihydroxyflavanone|(2S)-Naringenin|(-)-(2S)-Naringenin	C15H12O5	10000000	272.0685
C00510	Oleoyl-CoA|(9Z)-Octadecenoyl-CoA	C39H68N7O17P3S	10000000	1031.3605
C00511	Acrylic acid|Propenoate|Acrylate|2-Propenoic acid|Vinylformic acid	C3H4O2	10000000	72.0211
C00512	S-Benzoate coenzyme A|Benzoyl-CoA	C28H40N7O17P3S	10000000	871.1414
C00513	CDP-glycerol	C12H21N3O13P2	10000000	477.055
C00514	D-Mannonate	C6H12O7	10000000	196.0583
C00515	D-Ornithine	C5H12N2O2	10000000	132.0899
C00516	Fibronectin	noformula	10000000	10000000
C00517	Hexadecanal|Palmitaldehyde	C16H32O	10000000	240.2453
C00518	Hyaluronate|Hyaluronic acid|[beta-N-Acetyl-D-glucosaminyl(1,4)beta-D-glucuronosyl(1,3)]n	(C14H21NO12)n	10000000	10000000
C00519	Hypotaurine|2-Aminoethanesulfinic acid	C2H7NO2S	10000000	109.0197
C00521	(-)-Limonene|(-)-(S)-Limonene|(-)-(4S)-Limonene	C10H16	10000000	136.1252
C00522	(R)-Pantoate|Pantoate|Pantoic acid	C6H12O4	10000000	148.0736
C00523	Androsterone|3alpha-Hydroxy-5alpha-androstan-17-one	C19H30O2	10000000	290.2246
C00524	Cytochrome c|Holocytochrome c	C42H44FeN8O8S2R4	0	0
C00525	D-Tryptophan	C11H12N2O2	10000000	204.0899
C00526	Deoxyuridine|2-Deoxyuridine|2'-Deoxyuridine	C9H12N2O5	10000000	228.0746
C00527	Glutaryl-CoA	C26H42N7O19P3S	10000000	881.1469
C00528	Glycopeptide	C36H64N8O17	10000000	880.4389
C00530	Hydroquinone|p-Benzenediol|1,4-Benzenediol|1,4-Dihydroxybenzene|Benzene-1,4-diol|Quinol|4-Hydroxyphenol	C6H6O2	10000000	110.0368
C00531	Itaconyl-CoA	C26H40N7O19P3S	10000000	879.1313
C00532	L-Arabitol|L-Arabinol|L-Arabinitol|L-Lyxitol	C5H12O5	10000000	152.0685
C00533	Nitric oxide|NO|Nitrogen monoxide	NO	10000000	29.998
C00534	Pyridoxamine|PM	C8H12N2O2	10000000	168.0899
C00535	Testosterone|17beta-Hydroxy-4-androsten-3-one	C19H28O2	10000000	288.2089
C00536	Triphosphate|Triphosphoric acid|Tripolyphosphate|Inorganic triphosphate	H5P3O10	10000000	257.9096
C00538	2-Oxoaldehyde	C2HO2R	0	0
C00539	Aromatic acid|Aromatic carboxylic acid	C7H6O2	10000000	122.0368
C00540	Cinnamoyl-CoA|S-(Cinnamoyl) coenzyme A	C30H42N7O17P3S	10000000	897.1571
C00541	Cob(II)alamin|Vitamin B12r	C62H88CoN13O14P	10000000	1328.5643
C00542	Cystathionine	C7H14N2O4S	10000000	222.0674
C00543	Dimethylamine|(CH3)2NH	C2H7N	10000000	45.0578
C00544	Homogentisate|Homogentisic acid|2,5-Dihydroxyphenylacetic acid|2,5-Dihydroxyphenylacetate	C8H8O4	10000000	168.0423
C00545	L-Arabinonate	C5H10O6	10000000	166.0477
C00546	Methylglyoxal|Pyruvaldehyde|Pyruvic aldehyde|2-Ketopropionaldehyde|2-Oxopropanal	C3H4O2	10000000	72.0211
C00547	L-Noradrenaline|Noradrenaline|Norepinephrine|Arterenol|4-[(1R)-2-Amino-1-hydroxyethyl]-1,2-benzenediol	C8H11NO3	10000000	169.0739
C00548	Phenyl acetate|Acetylphenol|Acetic acid,phenyl ester	C8H8O2	10000000	136.0524
C00549	RNA (poly(U))	C18H23N4O14P(C9H11N2O8P)n	10000000	10000000
C00550	Sphingomyelin	C24H49N2O6PR	0	0
C00551	beta-D-Glucan|beta-Glucan	noformula	10000000	10000000
C00552	meso-Tartaric acid|meso-Tartrate	C4H6O6	10000000	150.0164
C00553	(+)-Neomenthol	C10H20O	10000000	156.1514
C00555	4-Aminobutyraldehyde|4-Aminobutanal	C4H9NO	10000000	87.0684
C00556	Benzyl alcohol|alpha-Hydroxytoluene|Benzenemethanol|Phenylmethanol|Phenylcarbinol|Hydroxymethylbenzene	C7H8O	10000000	108.0575
C00557	Cyclopentanone	C5H8O	10000000	84.0575
C00558	D-Tagaturonate|D-Tagaturonic acid	C6H10O7	10000000	194.0427
