id	name	abbreviation	direction	thermoReversibility	status	defaultProtons	equation
rxn00135	(S)-Lactate adenylohydrolase	(S)-Lactate adenylohydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd02644[c] <=> (1) cpd00008[c] + (1) cpd00018[c]
rxn00136	P1,P3-Bis(5'-adenosyl) triphosphate adenylohydrolase	P1,P3-Bis(5'-adenosyl) triphosphate adenylohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd03705[c] <=> (1) cpd00008[c] + (1) cpd00018[c]
rxn00137	Adenosine 3',5'-bisphosphate 3'(2')-phosphohydrolase	BPNT	=	>	OK	0	(1) cpd00001[c] + (1) cpd00045[c] <=> (1) cpd00009[c] + (1) cpd00018[c] + (1) cpd00067[c]
rxn00138	Deamino-NAD+:ammonia ligase (AMP-forming)	NADS1	=	>	OK	0	(1) cpd00002[c] + (1) cpd00013[c] + (1) cpd00638[c] <=> (1) cpd00003[c] + (1) cpd00012[c] + (1) cpd00018[c]
rxn00139	AMP:pyrophosphate phosphoribosyltransferase	ADPT	=	<	OK	0	(1) cpd00012[c] + (1) cpd00018[c] <=> (1) cpd00103[c] + (1) cpd00128[c]
rxn00140	Adenosine 3',5'-phosphate 5'-nucleotidohydrolase	PDE1	=	>	OK	0	(1) cpd00001[c] + (1) cpd00446[c] <=> (1) cpd00018[c]
rxn00141	S-Adenosyl-L-homocysteine hydrolase	AHC	=	=	OK	0	(1) cpd00001[c] + (1) cpd00019[c] <=> (1) cpd00135[c] + (1) cpd00182[c]
rxn00142	S-Adenosyl-L-homocysteine aminohydrolase	S-Adenosyl-L-homocysteine aminohydrolase	=	=	OK	0	(1) cpd00001[c] + (1) cpd00019[c] + (1) cpd00067[c] <=> (1) cpd00013[c] + (1) cpd02171[c]
rxn00143	S-Adenosyl-L-homocysteine homocysteinylribohydrolase	AHCYSNS	=	=	OK	0	(1) cpd00001[c] + (1) cpd00019[c] <=> (1) cpd00128[c] + (1) cpd02227[c]
rxn00144	2,3-Diaminopropionate ammonia-lyase	DAPAL	=	>	OK	0	(1) cpd00001[c] + (1) cpd00067[c] + (1) cpd03828[c] <=> (2) cpd00013[c] + (1) cpd00020[c]
rxn00145	(S)-Lactate:ferricytochrome-c 2-oxidoreductase	L-LACD	=	=	OK	0	(2) cpd00109[c] + (1) cpd00159[c] <=> (1) cpd00020[c] + (2) cpd00067[c] + (2) cpd00110[c]
rxn00146	(R)-Lactate:ferricytochrome-c 2-oxidoreductase	D-LACDm	=	=	OK	0	(2) cpd00109[c] + (1) cpd00221[c] <=> (1) cpd00020[c] + (2) cpd00067[c] + (2) cpd00110[c]
rxn00147	ATP:pyruvate,water phosphotransferase	PPS	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00020[c] <=> (1) cpd00009[c] + (1) cpd00018[c] + (1) cpd00061[c] + (1) cpd00067[c]
rxn00148	ATP:pyruvate O2-phosphotransferase	PYK	=	=	OK	0	(1) cpd00002[c] + (1) cpd00020[c] <=> (1) cpd00008[c] + (1) cpd00061[c]
rxn00149	Pyruvaldehyde:NAD+ oxidoreductase	Pyruvaldehyde:NAD+ oxidoreductase	=	>	OK	0	(1) cpd00001[c] + (1) cpd00003[c] + (1) cpd00428[c] <=> (1) cpd00004[c] + (1) cpd00020[c] + (2) cpd00067[c]
rxn00150	2-Oxopropanal:NADP+ oxidoreductase	2-Oxopropanal:NADP+ oxidoreductase	=	>	OK	0	(1) cpd00001[c] + (1) cpd00006[c] + (1) cpd00428[c] <=> (1) cpd00005[c] + (1) cpd00020[c] + (2) cpd00067[c]
rxn00151	ATP:pyruvate,orthophosphate phosphotransferase	PPDK	=	=	OK	0	(1) cpd00002[c] + (1) cpd00009[c] + (1) cpd00020[c] + (1) cpd00067[c] <=> (1) cpd00012[c] + (1) cpd00018[c] + (1) cpd00061[c]
rxn00152	Pyruvate:oxygen 2-oxidoreductase (phosphorylating)	Pyruvate:oxygen 2-oxidoreductase (phosphorylating)	=	>	OK	0	(1) cpd00007[c] + (1) cpd00009[c] + (1) cpd00020[c] + (2) cpd00067[c] <=> (1) cpd00011[c] + (1) cpd00025[c] + (1) cpd00196[c]
rxn00153	Phosphoenolpyruvate phosphohydrolase	Phosphoenolpyruvate phosphohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd00061[c] <=> (1) cpd00009[c] + (1) cpd00020[c] + (1) cpd00067[c]
rxn00154	pyruvate:NAD+ 2-oxidoreductase (CoA-acetylating)	PDH	=	=	OK	0	(1) cpd00003[c] + (1) cpd00010[c] + (1) cpd00020[c] <=> (1) cpd00004[c] + (1) cpd00011[c] + (1) cpd00022[c]
rxn00155	pyruvate:NADP+ 2-oxidoreductase (CoA-acetylating)	pyruvate:NADP+ 2-oxidoreductase (CoA-acetylating)	=	=	OK	0	(1) cpd00006[c] + (1) cpd00010[c] + (1) cpd00020[c] <=> (1) cpd00005[c] + (1) cpd00011[c] + (1) cpd00022[c]
rxn00156	Glyoxylate:oxygen oxidoreductase	Glyoxylate:oxygen oxidoreductase	=	>	OK	0	(1) cpd00007[c] + (1) cpd00010[c] + (1) cpd00020[c] + (1) cpd00067[c] <=> (1) cpd00011[c] + (1) cpd00022[c] + (1) cpd00025[c]
rxn00157	Acetyl-CoA:formate C-acetyltransferase	PFL	=	=	OK	0	(1) cpd00022[c] + (1) cpd00047[c] <=> (1) cpd00010[c] + (1) cpd00020[c]
rxn00158	O-Carbamoyl-L-serine ammonia-lyase (pyruvate-forming)	O-Carbamoyl-L-serine ammonia-lyase (pyruvate-forming)	=	>	OK	0	(1) cpd00001[c] + (1) cpd00067[c] + (1) cpd01933[c] <=> (1) cpd00011[c] + (2) cpd00013[c] + (1) cpd00020[c]
rxn00159	(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating)	ME1x	=	>	OK	0	(1) cpd00003[c] + (1) cpd00130[c] <=> (1) cpd00004[c] + (1) cpd00011[c] + (1) cpd00020[c]
rxn00160	(R)-Malate:NAD+ oxidoreductase (decarboxylating)	ME1x_D	=	>	OK	0	(1) cpd00003[c] + (1) cpd00386[c] <=> (1) cpd00004[c] + (1) cpd00011[c] + (1) cpd00020[c]
rxn00161	(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating)	ME2	=	>	OK	0	(1) cpd00006[c] + (1) cpd00130[c] <=> (1) cpd00005[c] + (1) cpd00011[c] + (1) cpd00020[c]
rxn00162	Oxaloacetate carboxy-lyase	OXDE	=	>	OK	0	(1) cpd00032[c] + (1) cpd00067[c] <=> (1) cpd00011[c] + (1) cpd00020[c]
rxn00163	acetylenedicarboxylate carboxy-lyase	acetylenedicarboxylate carboxy-lyase	=	>	OK	0	(1) cpd00001[c] + (1) cpd00067[c] + (1) cpd02080[c] <=> (1) cpd00011[c] + (1) cpd00020[c]
rxn00164	rxn00164	rxn00164	=	<	OK	0	(1) cpd00011[c] + (1) cpd00020[c] <=> (1) cpd00067[c] + (1) cpd02469[c]
rxn00165	L-serine ammonia-lyase	SERD_L	=	>	OK	0	(1) cpd00054[c] <=> (1) cpd00013[c] + (1) cpd00020[c]
rxn00166	D-serine ammonia-lyase	SERD_D	=	>	OK	0	(1) cpd00550[c] <=> (1) cpd00013[c] + (1) cpd00020[c]
rxn00168	Pyruvate carboxy-lyase	PYRDC	=	>	OK	0	(1) cpd00020[c] + (1) cpd00067[c] <=> (1) cpd00011[c] + (1) cpd00071[c]
rxn00170	Acetyl-CoA hydrolase	ACOAH	=	>	OK	0	(1) cpd00001[c] + (1) cpd00022[c] <=> (1) cpd00010[c] + (1) cpd00029[c] + (1) cpd00067[c]
rxn00171	acetaldehyde:NAD+ oxidoreductase (CoA-acetylating)	ACALDi	=	=	OK	0	(1) cpd00003[c] + (1) cpd00010[c] + (1) cpd00071[c] <=> (1) cpd00004[c] + (1) cpd00022[c] + (1) cpd00067[c]
rxn00172	Acetate:CoA ligase (ADP-forming)	Acetate:CoA ligase (ADP-forming)	=	=	OK	0	(1) cpd00002[c] + (1) cpd00010[c] + (1) cpd00029[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00022[c]
rxn00173	Acetyl-CoA:orthophosphate acetyltransferase	PTAr	=	=	OK	0	(1) cpd00009[c] + (1) cpd00022[c] + (1) cpd00067[c] <=> (1) cpd00010[c] + (1) cpd00196[c]
rxn00174	Malonyl-CoA carboxy-lyase	MCD	=	>	OK	0	(1) cpd00067[c] + (1) cpd00070[c] <=> (1) cpd00011[c] + (1) cpd00022[c]
rxn00175	Acetate:CoA ligase (AMP-forming)	ACS	=	=	OK	0	(1) cpd00002[c] + (1) cpd00010[c] + (1) cpd00029[c] + (1) cpd00067[c] <=> (1) cpd00012[c] + (1) cpd00018[c] + (1) cpd00022[c]
rxn00176	Acetyl adenylate:CoA ligase (AMP-forming)	Acetyl adenylate:CoA ligase (AMP-forming)	=	>	OK	0	(1) cpd00010[c] + (1) cpd03566[c] <=> (1) cpd00018[c] + (1) cpd00022[c]
rxn00177	(3S)-Citramalyl-CoA pyruvate-lyase	(3S)-Citramalyl-CoA pyruvate-lyase	=	=	OK	0	(1) cpd00743[c] <=> (1) cpd00020[c] + (1) cpd00022[c]
rxn00178	Acetyl-CoA:acetyl-CoA C-acetyltransferase	ACACT1r	=	=	OK	0	(2) cpd00022[c] <=> (1) cpd00010[c] + (1) cpd00279[c]
rxn00179	ATP:L-glutamate 5-phosphotransferase	GLU5K	=	=	OK	0	(1) cpd00002[c] + (1) cpd00023[c] + (1) cpd00067[c] <=> (1) cpd00008[c] + (1) cpd02097[c]
rxn00180	ATP:L-glutamate 1-phosphotransferase	PRO1	=	=	OK	0	(1) cpd00002[c] + (1) cpd00023[c] + (1) cpd00067[c] <=> (1) cpd00008[c] + (1) cpd02339[c]
rxn00181	ATP:L-glutamate 1-phosphotransferase	ATP:L-glutamate 1-phosphotransferase	=	=	OK	0	(1) cpd00002[c] + (1) cpd00023[c] + (1) cpd00067[c] <=> (1) cpd00008[c] + (1) cpd03413[c]
rxn00182	L-Glutamate:NAD+ oxidoreductase (deaminating)	GLUDxi	=	=	OK	0	(1) cpd00001[c] + (1) cpd00003[c] + (1) cpd00023[c] <=> (1) cpd00004[c] + (1) cpd00013[c] + (1) cpd00024[c] + (1) cpd00067[c]
rxn00183	L-Glutamate 5-semialdehyde:NAD+ oxidoreductase	GSADH	=	>	OK	0	(1) cpd00001[c] + (1) cpd00003[c] + (1) cpd00858[c] <=> (1) cpd00004[c] + (1) cpd00023[c] + (2) cpd00067[c]
rxn00184	L-Glutamate:NADP+ oxidoreductase (deaminating)	GLUDy	=	=	OK	0	(1) cpd00001[c] + (1) cpd00006[c] + (1) cpd00023[c] <=> (1) cpd00005[c] + (1) cpd00013[c] + (1) cpd00024[c] + (1) cpd00067[c]
rxn00185	L-Glutamate:oxygen oxidoreductase (deaminating)	L-Glutamate:oxygen oxidoreductase (deaminating)	=	>	OK	0	(1) cpd00001[c] + (1) cpd00007[c] + (1) cpd00023[c] <=> (1) cpd00013[c] + (1) cpd00024[c] + (1) cpd00025[c]
rxn00186	5-Oxoproline amidohydrolase (ATP-hydrolysing)	OPAH	=	>	OK	0	(2) cpd00001[c] + (1) cpd00002[c] + (1) cpd01293[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00023[c] + (1) cpd00067[c]
rxn00187	L-Glutamate:ammonia ligase (ADP-forming)	GLNS_i	=	>	OK	0	(1) cpd00002[c] + (1) cpd00013[c] + (1) cpd00023[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00053[c] + (1) cpd00067[c]
rxn00188	rxn00188	rxn00188	=	<	OK	0	(1) cpd00011[c] + (1) cpd00013[c] + (1) cpd00023[c] <=> (1) cpd00001[c] + (2) cpd00067[c] + (1) cpd03460[c]
rxn00189	L-Glutamine amidohydrolase	GLUN	=	>	OK	0	(1) cpd00001[c] + (1) cpd00053[c] <=> (1) cpd00013[c] + (1) cpd00023[c]
rxn00190	Deamido-NAD+:L-glutamine amido-ligase (AMP-forming)	NADS2i	=	>	OK	0	(1) cpd00001[c] + (1) cpd00002[c] + (1) cpd00053[c] + (1) cpd00638[c] <=> (1) cpd00003[c] + (1) cpd00012[c] + (1) cpd00018[c] + (1) cpd00023[c]
rxn00191	L-Alanine:2-oxoglutarate aminotransferase	ALATA_L	=	=	OK	0	(1) cpd00024[c] + (1) cpd00035[c] <=> (1) cpd00020[c] + (1) cpd00023[c]
rxn00192	Acetyl-CoA:L-glutamate N-acetyltransferase	ACGS	=	>	OK	0	(1) cpd00022[c] + (1) cpd00023[c] <=> (1) cpd00010[c] + (1) cpd00067[c] + (1) cpd00477[c]
rxn00193	L-Glutamate racemase	GLUR	=	=	OK	0	(1) cpd00023[c] <=> (1) cpd00186[c]
rxn00194	L-Glutamate 1-carboxy-lyase	GLUDC	=	>	OK	0	(1) cpd00023[c] + (1) cpd00067[c] <=> (1) cpd00011[c] + (1) cpd00281[c]
rxn00195	L-threo-3-Methylaspartate carboxy-aminomethylmutase	L-threo-3-Methylaspartate carboxy-aminomethylmutase	=	=	OK	0	(1) cpd02273[c] <=> (1) cpd00023[c]
rxn00196	2,5-dioxopentanoate:NADP+ 5-oxidoreductase	2,5-DIOXOVALERATE-DEHYDROGENASE-RXN	=	>	OK	0	(1) cpd00001[c] + (1) cpd00006[c] + (1) cpd00340[c] <=> (1) cpd00005[c] + (1) cpd00024[c] + (2) cpd00067[c]
rxn00197	2-Oxoglutarate:NADP+ 2-oxidoreductase (CoA-succinylating)	2-Oxoglutarate:NADP+ 2-oxidoreductase (CoA-succinylating)	=	=	OK	0	(1) cpd00006[c] + (1) cpd00010[c] + (1) cpd00024[c] <=> (1) cpd00005[c] + (1) cpd00011[c] + (1) cpd00078[c]
rxn00198	Isocitrate:NADP+ oxidoreductase (decarboxylating)	ICDHy	=	>	OK	0	(1) cpd00006[c] + (1) cpd00260[c] <=> (1) cpd00005[c] + (1) cpd00011[c] + (1) cpd00024[c]
rxn00199	Oxalosuccinate:NADP+ oxidoreductase (decarboxylating)	IDP2_2	=	>	OK	0	(1) cpd00067[c] + (1) cpd03187[c] <=> (1) cpd00011[c] + (1) cpd00024[c]
rxn00200	2-Oxoglutaramate amidohydrolase	2-Oxoglutaramate amidohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd00695[c] <=> (1) cpd00013[c] + (1) cpd00024[c]
rxn00201	rxn00201	rxn00201	=	<	OK	0	(1) cpd00013[c] + (1) cpd00024[c] <=> (1) cpd00001[c] + (1) cpd03303[c]
rxn00202	2-Hydroxybutane-1,2,4-tricarboxylate 2-oxoglutarate-lyase	HCITSm	=	<	OK	0	(1) cpd00010[c] + (1) cpd00067[c] + (1) cpd00919[c] <=> (1) cpd00001[c] + (1) cpd00022[c] + (1) cpd00024[c]
rxn00203	2-Oxoglutarate carboxy-lyase	OXGDC	=	>	OK	0	(1) cpd00024[c] + (1) cpd00067[c] <=> (1) cpd00011[c] + (1) cpd00199[c]
rxn00204	oxalate:oxygen oxidoreductase	oxalate:oxygen oxidoreductase	=	>	OK	0	(1) cpd00007[c] + (2) cpd00067[c] + (1) cpd00180[c] <=> (2) cpd00011[c] + (1) cpd00025[c]
rxn00205	Glutathione:hydrogen-peroxide oxidoreductase	GTHPe	=	>	OK	0	(1) cpd00025[c] + (2) cpd00042[c] <=> (2) cpd00001[c] + (1) cpd00111[c]
rxn00206	Superoxide:superoxide oxidoreductase	SOD	=	>	OK	0	(2) cpd00532[c] <=> (1) cpd00007[c] + (1) cpd00025[c]
rxn00207	Carbon-monoxide:oxygen oxidoreductase	Carbon-monoxide:oxygen oxidoreductase	=	=	OK	0	(1) cpd00011[c] + (1) cpd00025[c] + (1) cpd00067[c] <=> (1) cpd00001[c] + (1) cpd00007[c] + (1) cpd00204[c]
rxn00208	Pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating)	PYAM5PO	=	>	OK	0	(1) cpd00001[c] + (1) cpd00007[c] + (1) cpd00493[c] <=> (1) cpd00013[c] + (1) cpd00016[c] + (1) cpd00025[c]
rxn00209	Pyridoxine 5-phosphate:oxygen oxidoreductase (deaminating)	PDX5PO	=	>	OK	0	(1) cpd00007[c] + (1) cpd00478[c] <=> (1) cpd00016[c] + (1) cpd00025[c]
rxn00210	D-Glutamate(D-aspartate):oxygen oxidoreductase (deaminating)	D-Glutamate(D-aspartate):oxygen oxidoreductase (deaminating)	=	>	OK	0	(1) cpd00001[c] + (1) cpd00007[c] + (1) cpd00186[c] <=> (1) cpd00013[c] + (1) cpd00024[c] + (1) cpd00025[c]
rxn00211	UDPglucose:NAD+ oxidoreductase	UDPGD	=	=	OK	0	(1) cpd00001[c] + (2) cpd00003[c] + (1) cpd00026[c] <=> (2) cpd00004[c] + (3) cpd00067[c] + (1) cpd00144[c]
rxn00212	UDPglucose pyrophosphohydrolase	UDPGPpp	=	>	OK	0	(1) cpd00001[c] + (1) cpd00026[c] <=> (1) cpd00089[c] + (1) cpd00091[c]
rxn00213	UTP:alpha-D-glucose-1-phosphate uridylyltransferase	GALUi	=	=	OK	0	(1) cpd00062[c] + (1) cpd00089[c] <=> (1) cpd00012[c] + (1) cpd00026[c]
rxn00214	UDPglucose 4-epimerase	UDPG4E	=	=	OK	0	(1) cpd00026[c] <=> (1) cpd00043[c]
rxn00215	UDPglucose 4,6-hydro-lyase	UDPglucose 4,6-hydro-lyase	=	>	OK	0	(1) cpd00026[c] <=> (1) cpd00001[c] + (1) cpd02528[c]
rxn00216	ATP:D-glucose 6-phosphotransferase	HEX1	=	=	OK	0	(1) cpd00002[c] + (1) cpd00027[c] <=> (1) cpd00008[c] + (1) cpd00079[c]
rxn00217	D-Glucose:NAD+ 1-oxidoreductase	G1Dx	=	=	OK	0	(1) cpd00003[c] + (1) cpd00027[c] <=> (1) cpd00004[c] + (1) cpd00067[c] + (1) cpd00170[c]
rxn00218	D-Glucose:NADP+ 1-oxidoreductase	D-Glucose:NADP+ 1-oxidoreductase	=	=	OK	0	(1) cpd00006[c] + (1) cpd00027[c] <=> (1) cpd00005[c] + (1) cpd00067[c] + (1) cpd01992[c]
rxn00219	Pyranose:oxygen 2-oxidoreductase	Pyranose:oxygen 2-oxidoreductase	=	>	OK	0	(1) cpd00007[c] + (1) cpd00027[c] <=> (1) cpd00025[c] + (1) cpd01792[c]
rxn00220	D-Glucose-6-phosphate phosphohydrolase	PPGKr	=	>	OK	0	(1) cpd00001[c] + (1) cpd00079[c] <=> (1) cpd00009[c] + (1) cpd00027[c] + (1) cpd00067[c]
rxn00221	D-Glucose-1-phosphate phosphohydrolase	G1PP	=	>	OK	0	(1) cpd00001[c] + (1) cpd00089[c] <=> (1) cpd00009[c] + (1) cpd00027[c] + (1) cpd00067[c]
rxn00222	1,4-beta-D-Glucan glucohydrolase	BG(CELLB)	=	>	OK	0	(1) cpd00001[c] + (1) cpd00158[c] <=> (2) cpd00027[c]
rxn00223	xylose isomerase	XYLI2	=	=	OK	0	(1) cpd00027[c] <=> (1) cpd00082[c]
rxn00224	Protoporphyrin ferro-lyase	FCLT	=	=	OK	0	(1) cpd01476[c] + (1) cpd10515[c] <=> (1) cpd00028[c] + (2) cpd00067[c]
rxn00225	ATP:acetate phosphotransferase	ACKr	=	=	OK	0	(1) cpd00002[c] + (1) cpd00029[c] + (1) cpd00067[c] <=> (1) cpd00008[c] + (1) cpd00196[c]
rxn00226	Acetate:CoA ligase (AMP-forming)	Acetate:CoA ligase (AMP-forming)	=	<	OK	0	(1) cpd00002[c] + (1) cpd00029[c] + (1) cpd00067[c] <=> (1) cpd00012[c] + (1) cpd03566[c]
rxn00227	Acetyl phosphate phosphohydrolase	ACYP_2	=	>	OK	0	(1) cpd00001[c] + (1) cpd00196[c] <=> (1) cpd00009[c] + (1) cpd00029[c] + (2) cpd00067[c]
rxn00228	Phosphonoacetate phosphonohydrolase	Phosphonoacetate phosphonohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd03385[c] <=> (1) cpd00009[c] + (1) cpd00029[c]
rxn00229	(S)-Lactate:oxygen 2-oxidoreductase(decarboxylating)	LO	=	>	OK	0	(1) cpd00007[c] + (1) cpd00159[c] <=> (1) cpd00001[c] + (1) cpd00011[c] + (1) cpd00029[c]
rxn00230	Pyrophosphate:acetate phosphotransferase	Pyrophosphate:acetate phosphotransferase	=	=	OK	0	(1) cpd00012[c] + (1) cpd00029[c] <=> (1) cpd00009[c] + (1) cpd00196[c]
rxn00231	Acetamide amidohydrolase	AMID4	=	>	OK	0	(1) cpd00001[c] + (1) cpd03734[c] <=> (1) cpd00013[c] + (1) cpd00029[c]
rxn00232	5'-Acetylphosphoadenosine acylhydrolase	5'-Acetylphosphoadenosine acylhydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd03566[c] <=> (1) cpd00018[c] + (1) cpd00029[c] + (1) cpd00067[c]
rxn00233	Acetylpyruvate acetylhydrolase	Acetylpyruvate acetylhydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd01443[c] <=> (1) cpd00020[c] + (1) cpd00029[c] + (1) cpd00067[c]
rxn00234	(3S)-citramalate pyruvate-lyase	(3S)-citramalate pyruvate-lyase	=	=	OK	0	(1) cpd01701[c] <=> (1) cpd00020[c] + (1) cpd00029[c]
rxn00235	6-Acetyl-D-glucose acetylhydrolase	6-Acetyl-D-glucose acetylhydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd01726[c] <=> (1) cpd00027[c] + (1) cpd00029[c] + (1) cpd00067[c]
rxn00236	GDP phosphohydrolase	NDP3g	=	>	OK	0	(1) cpd00001[c] + (1) cpd00031[c] <=> (1) cpd00009[c] + (1) cpd00067[c] + (1) cpd00126[c]
rxn00237	ATP:nucleoside-diphosphate phosphatransferase	NDPK1	=	=	OK	0	(1) cpd00002[c] + (1) cpd00031[c] <=> (1) cpd00008[c] + (1) cpd00038[c]
rxn00238	ATP:nucleoside-diphosphate phosphatransferase	ATP:nucleoside-diphosphate phosphatransferase	=	=	OK	0	(1) cpd00002[c] + (1) cpd00354[c] <=> (1) cpd00008[c] + (1) cpd00173[c]
rxn00239	ATP:(d)GMP phosphotransferase	GK1	=	=	OK	0	(1) cpd00002[c] + (1) cpd00126[c] <=> (1) cpd00008[c] + (1) cpd00031[c]
rxn00240	nucleoside-triphosphate:AMP phosphotransferase	nucleoside-triphosphate:AMP phosphotransferase	=	=	OK	0	(1) cpd00018[c] + (1) cpd00173[c] <=> (1) cpd00008[c] + (1) cpd00354[c]
rxn00241	GTP phosphohydrolase (vesicle-releasing)	NTP3	=	>	OK	0	(1) cpd00001[c] + (1) cpd00038[c] <=> (1) cpd00009[c] + (1) cpd00031[c] + (1) cpd00067[c]
rxn00242	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	GDPDP3PH	=	>	OK	0	(1) cpd00001[c] + (1) cpd00905[c] <=> (1) cpd00012[c] + (1) cpd00031[c]
rxn00243	GDPglucose glucohydrolase	GDPglucose glucohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd00315[c] <=> (1) cpd00027[c] + (1) cpd00031[c]
rxn00244	Oxaloacetate acetylhydrolase	Oxaloacetate acetylhydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd00032[c] <=> (1) cpd00029[c] + (1) cpd00067[c] + (1) cpd00180[c]
rxn00245	(R,R)-Tartrate hydro-lyase	TARTD	=	>	OK	0	(1) cpd00666[c] <=> (1) cpd00001[c] + (1) cpd00032[c]
rxn00247	ATP:oxaloacetate carboxy-lyase (transphosphorylating)	PPCK	=	>	OK	0	(1) cpd00002[c] + (1) cpd00032[c] + (1) cpd00067[c] <=> (1) cpd00008[c] + (1) cpd00011[c] + (1) cpd00061[c]
rxn00248	(S)-malate:NAD+ oxidoreductase	MDH	=	=	OK	0	(1) cpd00003[c] + (1) cpd00130[c] <=> (1) cpd00004[c] + (1) cpd00032[c] + (1) cpd00067[c]
rxn00249	(S)-Malate:NADP+ oxidoreductase	MDHy	=	=	OK	0	(1) cpd00006[c] + (1) cpd00130[c] <=> (1) cpd00005[c] + (1) cpd00032[c] + (1) cpd00067[c]
rxn00250	Pyruvate:carbon-dioxide ligase (ADP-forming)	PC	=	=	OK	0	(1) cpd00002[c] + (1) cpd00020[c] + (1) cpd00242[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00032[c] + (1) cpd00067[c]
rxn00251	Orthophosphate:oxaloacetate carboxyl-lyase (phosphorylating)	PPC	=	=	OK	0	(1) cpd00009[c] + (1) cpd00032[c] + (2) cpd00067[c] <=> (1) cpd00001[c] + (1) cpd00011[c] + (1) cpd00061[c]
rxn00252	Pyrophosphate:oxaloacetate carboxy-lyase (transphosphorylating)	Pyrophosphate:oxaloacetate carboxy-lyase (transphosphorylating)	=	>	OK	0	(1) cpd00012[c] + (1) cpd00032[c] <=> (1) cpd00009[c] + (1) cpd00011[c] + (1) cpd00061[c]
rxn00253	erythro-3-hydroxy-Ls-aspartate ammonia-lyase	erythro-3-hydroxy-Ls-aspartate ammonia-lyase	=	>	OK	0	(1) cpd02458[c] <=> (1) cpd00013[c] + (1) cpd00032[c]
rxn00254	2-Oxosuccinamate amidohydrolase	2-Oxosuccinamate amidohydrolase	=	>	OK	0	(1) cpd00001[c] + (1) cpd01577[c] <=> (1) cpd00013[c] + (1) cpd00032[c]
rxn00255	4-Hydroxy-4-carboxymethyl-2-oxoglutarate pyruvate-lyase	4-Hydroxy-4-carboxymethyl-2-oxoglutarate pyruvate-lyase	=	=	OK	0	(1) cpd02544[c] <=> (1) cpd00020[c] + (1) cpd00032[c]
rxn00256	Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -> acetyl-CoA)	CS	=	<	OK	0	(1) cpd00010[c] + (1) cpd00067[c] + (1) cpd00137[c] <=> (1) cpd00001[c] + (1) cpd00022[c] + (1) cpd00032[c]
rxn00257	ATP:citrate oxaloacetate-lyase ((pro-3S)-CH2COO- ->acetyl-CoA)	(ATP-dephosphorylating)	=	=	OK	0	(1) cpd00002[c] + (1) cpd00010[c] + (1) cpd00137[c] <=> (1) cpd00008[c] + (1) cpd00009[c] + (1) cpd00022[c] + (1) cpd00032[c]
rxn00258	Malonyl-CoA:pyruvate carboxyltransferase	Malonyl-CoA:pyruvate carboxyltransferase	=	=	OK	0	(1) cpd00020[c] + (1) cpd00070[c] <=> (1) cpd00022[c] + (1) cpd00032[c]
rxn00259	(3S)-Citryl-CoA oxaloacetate-lyase	(3S)-Citryl-CoA oxaloacetate-lyase	=	=	OK	0	(1) cpd00442[c] <=> (1) cpd00022[c] + (1) cpd00032[c]
rxn00260	L-Aspartate:2-oxoglutarate aminotransferase	ASPTA1	=	=	OK	0	(1) cpd00024[c] + (1) cpd00041[c] <=> (1) cpd00023[c] + (1) cpd00032[c]
rxn00261	rxn00261	rxn00261	=	<	CI:4	0	(1) cpd00013[c] + (1) cpd00024[c] + (1) cpd00032[c] <=> (2) cpd00007[c] + (3) cpd00067[c] + (1) cpd03366[c]
rxn00262	L-Aspartic acid:oxygen oxidoreductase (deaminating)	ASPO7	=	>	OK	0	(1) cpd00001[c] + (1) cpd00007[c] + (1) cpd00041[c] <=> (1) cpd00013[c] + (1) cpd00025[c] + (1) cpd00032[c]
rxn00263	D-Aspartate:oxygen oxidoreductase (deaminating)	D-Aspartate:oxygen oxidoreductase (deaminating)	=	>	OK	0	(1) cpd00001[c] + (1) cpd00007[c] + (1) cpd00320[c] <=> (1) cpd00013[c] + (1) cpd00025[c] + (1) cpd00032[c]
rxn00264	(S)-Malate:oxygen oxidoreductase	(S)-Malate:oxygen oxidoreductase	=	>	OK	0	(1) cpd00007[c] + (1) cpd00130[c] <=> (1) cpd00025[c] + (1) cpd00032[c]
